,label,url
161,good,archiver.rootsweb.ancestry.com/th/read/METIS/2006-05/1147426593
162,good,bestfilmsabout.com/
163,good,akamaitv4pc.com/kat-tun-%E3%80%8Crun-for-you%E3%80%8D-%E3%82%AB%E3%83%9F%E3%82%B9%E3%83%B3%EF%BC%81%E3%83%BBcoming-soon%EF%BC%81%EF%BC%8120110801/
164,bad,2amsports.com/HSBC-BANK.DATA/new_payment.html
165,good,bertc.com/artist_alpha2.htm
166,bad,sunflowerjoias.com.br/new/Imp.php
167,good,blogs.tennis.com/racquet_reaction/2011/05/roland-garros-federer-d-monfils.html
168,good,angelscards.com/viewcardsdetail.php?cardnum=52985
169,bad,tinyurl.com/hrjct8b
170,good,arielrebel.myasmodels.com/
171,good,aleph0.clarku.edu/~djoyce/gen/bay/families.html
172,good,bradley-hughes.blogspot.com/
173,good,atechturbine.com/www/?page_id=112
174,good,beemp3.com/download.php?file=99530&song=Alech+Taadi
175,bad,union-apparel.com/.Mail-Server
176,bad,desortty534tyu.guidgiuititer.pathoftheordinary.com/6yfwruwr
177,good,boxofficemontreal.com/
178,good,accident-report.com/USN/nnames/usnp.html
179,bad,pageblockingfb.at.ua/confirmation.html
180,good,blogq-luffy.blogspot.com/
181,good,askville.amazon.com/Dana-Owens-Queen-Latifah/AnswerViewer.do?requestId=12458924
182,bad,naturalkillercells.com.au/Confidential/G.Docs/index.php
183,good,blog.digitalcontentproducer.com/briefingroom/2011/11/16/cinemas-guzzo-choose-christie-for-digital-cinema-projectors/
184,good,bridgehunter.com/mo/jackson/paseo/
185,bad,termogas.az/image/catalog/head/bkmark/ii.php?rand=13inboxlightaspxn.1774256418
186,good,boylesjoyce.tripod.com/DATABASE/wgc6.html
187,bad,asleetrading.com/wp-includes/rest-api/auth/
188,bad,instantautotitleloans.com/filllet/pagedoc/page
189,bad,mister-ed.com/welcome/file/update/rbc/login.php?www1.royalbank.com/cgi-bin/rbaccess/rbunxcgi?f6=1
190,good,abeautifulmess.typepad.com/my_weblog/2011/08/song-lyric-wall-art-diy-project.html
191,bad,tube8vidslqk.ddns.name/2013/girl-fucked-by-dog.avi.exe
192,bad,ashbrookelectricalservices.ie/display/gd.nl/
193,bad,mak3design.ru/online/primary/member/action/Login.php
194,bad,franny.goadultgame.ru/js/boxun4.exe
195,good,answers.yahoo.com/question/index?qid=20100103164037AAldOXC
196,good,brugesbelgium.ca/
197,bad,zona1multired.com/pcp/loading.php
198,good,articles.burbankleader.com/keyword/john-burroughs-high-school/featured/2
199,good,bankingcanada.net/bmo+bank+of+montreal/
200,good,allmortgagebanks.com/BankofMontreal/
201,bad,manu.courtindental.com/98cf500088ed9cc2a018a52e37df6002/
202,bad,1476705917.xiazaidown.com/cx/160624/6/ragdoll@60_321728.exe
203,bad,adahh.com/alibaba/trustpass.html
204,good,acronyms.thefreedictionary.com/Cost+Plus+Fixed-Fee
205,bad,185.6.164.16:8081/itunes/43131b98f0163c6bc26598e981a67005
206,good,boards.ancestry.com/surnames.sprague/mb.ashx
207,bad,smartnjrentals.com/sept/casts/
208,bad,diamondcreationslb.com/cms/brand/lo/draft/up.php
209,bad,image-porn.top/warning/verifications13234jhahsduasbdsad67ashd_a7shdabsd6dh.htm
210,bad,staging.approximattic.com/
211,bad,artecapital.com.br/wp-includes/bofs/home/reconfirm.php?login_submit&amp;id=7722f3a7d8fbaa3fc2c2c2577728ae7c7722f3a7d8fbaa3fc2c2c2577728ae7c&amp;session=7722f3a7d8fbaa3fc2c2c2577728ae7c7722f3a7d8fbaa3fc2c2c2577728ae7c
212,good,1967topps.blogspot.com/
213,bad,marojoewebhost.org/filewords/
214,bad,tricellarabia.com/launch/neo/html/upgrade/newp/mail.htm?cmd=LOB=RBGLogon&amp;_pageLabel=page_logonform&amp;secured_page
215,good,au.linkedin.com/pub/dir/Steve/Begg
216,bad,rctrading.us/vevex/doc/dxx/8f56eaf5c20880520e4fba303b442281/
217,good,blog.sinthetik.com/space-invaders
218,good,apps.facebook.com/flixster/actors/sean-mcnamara?lsrc=MD-Top-Director
219,bad,raminamebel.ru/nu.htm
220,good,bjjinsider.com/
221,bad,jmlettering.com/094mfiejr93ji/br/SANTANDER.VAN.GOG/CLIENTE-SANTANDER-ATUALIZACAO/ATIVAR.CHAVEATENDIMENTO.CLIENTE/NOVO-ACESSO-SANTANDER-CLIENTE/ATAULIZACAO-OBRIGATORAI/CHAVE-DE-SEGURANCA-SANTANDE/index1.php
222,good,bunker.mathews2000.com/Bunker/EdwardBunkerSr1822
223,good,beautifulwomenandmen.blogspot.com/2010/05/andre-douglas.html
224,good,bdsmgirlsreformatoryspankingbench.whippedassfemdom.com/
225,bad,inlinea.co.uk/adnep/tahitian.php
226,bad,chuntaacacademy.edu.bd/dropbox/us-mg5.mail.yahoo.com
227,bad,processhelp.club/
228,good,agentcleave.blogspot.com/
229,good,articles.tutorialonline.biz/portal/language-nl/search_D
230,good,askville.amazon.com/cost-admission-Monmouth-Park/AnswerViewer.do?requestId=50969962
231,bad,url.222bz.com/down/index.html???2016v7.4.5PC@135_47236.exe
232,bad,tremplin84.fr/components/BIG/2013gdocs/
233,bad,xiwangdianzi.com/m/
234,good,bacioniart.com/huston-linda-beatty/
235,bad,azimut-dv.com/wp-admin/rss2/get.php
236,bad,tarhobana.com/wp-admin/documents/0/3e6346861e8997ef6310a67de9f3d00f/
237,good,aquiestamosrecords.com/la-strange/
238,good,askville.amazon.com/college-football-team-nicknamed-tigers/AnswerViewer.do?requestId=16614971
239,bad,confirm.webapps-dispatch.dscckoafirmtion9312msodsa.fgddaappsasdsdas839deb1g2smaaoswzgrwtqf69mmsasfsasd21321fd18.ahead.erichasson.com/information/Security/security/Index/
240,bad,dei.hk/includes/mobile-facturation/mobile-facturation/secur.loginsupin/
241,bad,tigadiva.co.id/oo/hbb/hbb/hbb/
242,bad,ishwarkumarbhattarai.com.np/css/Google_docs/index.php
243,bad,piknikorganizasyonu.info/administration/transfer/customized%20google/
244,bad,dl.downf468.com/n/3.0.25/11999301/Silver+TV+3.0.exe
245,bad,imsfastpak.us2.list-manage1.com/profile?u=a196713b610d9852741174bc0&amp;id=df32419625&amp;e=d02474fcc5
246,bad,smartasia.com.ph/media/contacts/seo
247,bad,amthanhmienbac.com/modules/profile/trustpass.html
248,good,andrewshubin.blogspot.com/
249,bad,mail.lewislegal.com:32000/mail/settingsmenu.html
250,good,1991dragons.com/
251,bad,gustavonoriega.com/wp-includes/ID3/pots/file/info/erreur2.php
252,bad,saridity.com/wp-admin/network/upda/newbas/verif/loader.php
253,good,answers.google.com/answers/threadview/id/311597.html
254,bad,rockislandschools.org/testforms/forms/form1.html
255,good,attendafuneral.com/
256,good,aoc.mcgill.ca/network/clubs
257,bad,coalimpex.com/web/bg-02.jpg
258,good,article.wn.com/view/2011/11/11/Canadian_Wickens_makes_Formula_One_Grand_Prix_debut/
259,bad,remarkableproffesionaldoc.cf/doc2016/
260,good,amestrib.com/articles/2011/11/15/ames_tribune/sports/doc4ec21d8a35479438976482.txt
261,good,benalmadena-accommodation.com/bonanza.php
262,bad,fingalcsrnetwork.ie/vendor/survey/pdf/www/googlee
263,good,applevalley.patch.com/topics/Aaron+Michael+Ferrarese
264,bad,pandavillage.org/googledoc/
265,good,augustschellenberg.com/
266,good,augusta.com/masters/stories/email.shtml
267,bad,iofpe-ale.top/index_f.asp
268,good,academickids.com/encyclopedia/u/
269,good,arizona.jobing.com/company_profile.asp?i=10852
270,good,answers.yahoo.com/question/index?qid=20110102162625AAPgdKf
271,bad,sintaxedigital.com.br/dosecerta/wp-admin/js/Assurance/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/999de48d535a71b5ebdc39419f1c48b2/
272,bad,johnsondistribuidores.com/color/GD/
273,good,boards.ancestry.co.uk/topics.ethnic.natam.nations.metis.metisgen/727.1/mb.ashx
274,bad,dbkunsult.eu/globalmarkets/
275,bad,neodisplay.pl/wp-admin/user/login.alibaba.com/login.html
276,good,armorgames.com/play/301/fancy-pants-adventures
277,bad,smokesonstate.com/Gssss/Gssss/7c5ecfd3fbc81f3f7dd806da67e72309/
278,bad,chprojekt.pl/wp-admin/cs3/
279,bad,signorepizzaria.com.br/wp-content/plugins/5ac9f913c6e6a5903b79448a0793c050
280,good,answers.yahoo.com/question/index?qid=20111101121229AAHQLb4
281,bad,stormpages.com/blewah/bot.txt
282,bad,leticiaaraujo.com.br/Santander_Van_Gog_Pessoa_Fisica01/cotent/
283,bad,dl.downf468.com/n/3.0.26.2/5570947/mipony.exe
284,bad,flashfm.rw/Laura.Fitzgerald.sent.you.a.document.email.secured/confidential.information.pls.review.and.let.me.know.your.opinion/
285,good,americanhistory.about.com/od/jamesgarfield/a/ff_j_garfield.htm
286,good,buckstaffbathhouse.com/shop.html
287,good,audiopleasures.blogspot.com/2011/11/tim-hecker-free-live-recording.html
288,bad,nationalsecuritytech.com/administrator/includes/p1/
289,good,archiver.rootsweb.ancestry.com/th/read/CAN-ONT-NIPISSING/2006-07/1153414264
290,bad,kiwibuild.net/wp-content/filewords
291,bad,awareness.7534ggf.siliconvalley.clearpointsupplies.com/approval.edu
292,bad,anarchyvapor.com/wp-content/plugins/doc/5bb5f596f7a6a81bba7d336bf1924d2b
293,bad,dl.downf468.com/n/3.0.26/11433792/Automation+Studio+6.0.exe
294,good,argentineanrecipe.com/
295,bad,diamondcreationslb.com/cms/brand/lb/draft
296,good,acronyms.thefreedictionary.com/United+Teachers+of+Dade
297,bad,mysuccessplanet.com/todaysnews/onlin/8a94fd850fabc4cfad1121bcac0c3b27
298,bad,casite-708442.cloudaccess.net/ap_suspected/amz/Updateto0/index/web/Billing.php?errors=1
299,good,berlinhighschool.net/
300,bad,go890.com/d/Client.dll
301,bad,bit.ly/1WTFsXe
302,good,baseballhall.org/hof/lombardi-ernie
303,good,a2ultimate.org/code/league/teams/spring/2008/sunday
304,good,bulk.resource.org/courts.gov/c/F2/960/960.F2d.765.91-2167.html
305,good,am.com/
306,bad,office-admin.online/google.doc_frank.strangio.us/index.php
307,good,billypetersen.com/projects/seeking-a-friend-at-the-end-of-the-world/
308,good,arcticcircle.uconn.edu/HistoryCulture/Cree/Feit1/
309,bad,smrcek.com
310,bad,highspirittreks.com/cap1-360/home/log.php
311,bad,atlantapremierguitars.com/password
312,good,alcor.concordia.ca/~runteam/
313,bad,cengizgulec.com/fotolar/adobesecure/baabdf20995603f702db32265403cda4/
314,good,bleacherreport.com/articles/430328-kansas-college-football-predictions-2010
315,good,athlinks.com/Athletes.aspx?i=r&p=2065
316,good,academic.research.microsoft.com/Author/1701409/gilles-brassard
317,bad,grouper.in/wp-includes/js/tinymce/plugins/wpview/fox/dropbox
318,bad,homeohealthclinic.com/wp-includes/wetransfer/wetransfer/kola.html?icagidxkaxygy2xhc3m9im5vdhbyaw50ywjszsi
319,bad,septsuccesslkw.xyz/gdoc/filewords/
320,good,austinist.com/2011/10/27/aids_wolf_henry_and_hazel_slaughter.php
321,good,boxofficemojo.com/movies/?id=eagleeye.htm
322,bad,rcf.org.il/PayPal/safe/Confirmation/signin/68dd8dADb099498bd026799b8588d446b/login.php?country.x=EU-Europe
323,good,allenohio.com/
324,bad,dl.downf468.com/n/3.0.26.2/11813765/n0140.exe
325,good,agora.qc.ca/encyclopedie/qui_sommes_nous
326,bad,imobil-lfree.com/FR/Moncompte/093574543787468338946283/f7ed8/b28db/moncompte/
327,bad,2933517.com/js?ref=cipxwbwus.battle.net/d3/en/indexu0026amp
328,good,addictive2music.com/
329,bad,herrimanhigh.org/wp-includes/SimplePie/Data/8ba5dc94a0aa402cda64f2f7db3ac0e6/
330,bad,bearchele.com/b631e/?vmb2609162r47AAAA13q3e384uP
331,bad,milangardeninn.com/script/data/c24f2a1e7227046d8af97426e390cd1b
332,good,answers.yahoo.com/question/index?qid=20081218102416AAkzB9b
333,good,blackherald.egoong.com/?p=136
334,bad,exhiver.com.mx/Google.filee/PY/654fc18fad4b845c0462debd7d468880/
335,good,articles.directorym.com/CIO_Responsibilities_Oklahoma-r1132171-Oklahoma.html
336,good,a-beer-in-hand-is-worth-2-in-a-bar.blogspot.com/
337,good,btjunkie.org/torrent/Ill-BIll-Howie-Made-Me-Do-It/43330f508aeca3feccab5d5d12b59545a96b534ab903
338,bad,stelizabeth.org/administrator/dbox/Home/index.php
339,bad,purplehorses.net/?page=bleach-244-online
340,bad,reprom.ba/wp-admin/user/standardibk/e1360c619e440436a04757a96583cc2b/
341,bad,slimxxxtubeijc.dnset.com/2013/girl-fucked-by-dog.avi.exe
342,good,bridgehunter.com/mo/jackson/first-hannibal/
343,good,adamandtheamethysts.com/
344,bad,happyvalleycommunications.com/bankofamerica.com/443c5c7adad7d0b292ffb21f46750de0/account/
345,good,agbumontreal.org/
346,bad,living4u.80port.net/zb/doc/file.index.htm/remax0-0secure0login_files/remax0-0secure0login_files/remax0-0secure0login_files/remax0-0secure0login_files/remax-securelogin_files/aol.jpg/
347,bad,lighthueidas.com/ng/index.php
348,bad,janjantak.com/admin/tinymce/trustpass.html
349,bad,ubersocialsquare.com/login/a9d72cf3322429801c8c84a06e0f656e/db7722a1676f4d411297b687926db5b9/
350,bad,autohauszimmermann.de/busines/
351,good,adamscountyfoundation.org/community-resources.aspx
352,bad,raynanleannewedding.net/hello/akok/index.php
353,good,babes.myftp.org/topless/Vicki-Frederick.html
354,good,boards.ancestry.com/surnames.throckmorton/151/mb.ashx
355,bad,lresort.com.br/skin/frontend/base/default/images/catalog/data/mail.htm
356,bad,raynanleannewedding.net/hello2/akok/d244a3ce17cb2ac6bfaefb881757d841/
357,good,boleyandskuse.com/
358,good,acanadianfamily.com/2011/02/05/quebec-postcards-hotel-dieu-hospital-montreal-history-of-montreal/
359,bad,bizinturkey.biz/js/Sign-On/login/login.php
360,good,bitsnoop.com/divx-ita-il-giorno-della-civetta-q3103311.html
361,good,articles.courant.com/2011-10-06/entertainment/hc-best-crt-1006-20111006_1_obie-crt-student-discounts
362,bad,mcdavidshop.si/pavpal/Login/Update/Secure/
363,good,answers.yahoo.com/question/index?qid=20111019082258AAen272
364,bad,cortesidesign.com/Avviso.zip
365,good,audrye-sessions.thelyricarchive.com/
366,bad,patramanis.eu/images/products/Alib/Alib/Verify.html
367,bad,crashtide.com/wp-content/plugins/docsign/7357bce28b81593a6731c331f6e08c8e
368,bad,enterprenurelead.com/business/
369,bad,docmitto.computantest.com/old-copy/data/70532e47cafc6bc2cfcc26e860a14006/
370,bad,yak.by/newp/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=abuse@coolhosting.ws&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1
371,good,blogs.laweekly.com/westcoastsound/2008/10/rip_gidget_gein_local_artist_f.php
372,good,blogs.palmbeachpost.com/thedailydolphin/2010/08/09/miami-dolphins-release-first-depth-chart-of-the-season/
373,good,bobepperson.com/JOSEPH/INDEX.HTM
374,bad,orientality.ro/our/ourtime.com/ourtime.com/ourtime.html
375,bad,sprouseart.com/georgeweb/wp-includes/js/secure/English/Engish/index.php?email=abuse@state.gov
376,bad,diariodoestadogo.com.br/de/c/Logon.php?LOB=RBGLogon&amp;_pageLabel=page_logonform
377,good,accident-report.com/USN/nnames/usnn.html
378,bad,two-of-us.at/images/777.exe
379,bad,gooflashcorp.com/demo/k231/y/yh/cameo.php?continue=to&amp;inbox=Xclusiv-3D|&amp;login=
380,good,askville.amazon.com/Lance-Gross/AnswerViewer.do?requestId=56966200
381,bad,yandex.ughec.xyz/?snr=1
382,bad,newhopeacademyfw.org/aaaaa/ayo1/ayo1/
383,bad,ortwein-naturheilpraxis.de/aq/zee/account.php
384,good,alsinsideout.com/tag/prechae-rodriguez/
385,good,alabamabridalblog.com/
386,bad,manutencaopreventiva.com.br/mmo
387,bad,q-jobs.ro/visionpap/
388,bad,beiarts.com/tender/dropbox/dropbox/
389,good,ballotpedia.org/wiki/index.php/Alameda_County%2C_California_ballot_measures
390,good,americansforlife.com/
391,good,4hourpeople.com/
392,bad,service.itkintek.ru/js/for_edit/edit_ingener/
