,label,url
121,bad,eventure.bg/templates/Ameli/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/39320683c31454dcdcd25c2f265d0694
122,good,awtc.ancestry.com/cgi-bin/igm.cgi?op=REG&db=charlebois47&id=I001888&ti=5543
123,good,allpoetry.com/opoem/48593-John-Drinkwater-Moonlit-Apples
124,good,casshicks.com/
125,bad,anothersupport3.online/
126,good,business.financialpost.com/2011/04/27/analysis-ogilvy-renault-merger-may-set-new-trend/
127,good,ausa4soldiers.com/
128,bad,lakoner.com/loa/verify/
129,bad,got-mick.com/xmlpcn/mailbox/post.php?rand=13inboxlightaspxn.1774256418
130,bad,update-info-fi.at.ua/page-security.html
131,good,blog.ericbowersphoto.com/2011/08/mayor-sly-james-at-the-plaza-on-saturday-night/
132,good,backwateroutdoormedia.com/blog/2010/09/the-huntress-guru-and-mike-botts-of-hrc/
133,good,books.google.com/books/about/Sui_Sin_Far_Edith_Maude_Eaton.html?id=vxMR1qcuPHQC
134,bad,ebtide.com.au/modules/mod_custom/login/products/viewer.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID
135,good,crushhead.blogspot.com/2011/11/marduk-wormwood.html
136,good,bmena.state.gov/
137,good,ca.local.yahoo.com/results?stx=cin%C3%A9mas%20guzzo&csz=Deux-Montagnes%2C%20QC
138,bad,tumaloliquor.com/info/accessmgt/49fc4239218562606992da41d987be55/
139,good,centennialsociety.com/
140,bad,windsor-at-westside.com/wp-includes/images/es/
141,good,barbaralee.com/
142,bad,stellenanzeigen-stellenangebote-jobs-berlin.de/wp-admin/administrator/css/verification/alert/august/AOL_Mail.htm
143,good,art-history.concordia.ca/institute_site/
144,good,articles.nydailynews.com/2011-02-05/sports/28534787_1_rangers-devils-pucks
145,bad,cndoubleegret.com/admin/secure/cmd-login=6d218b637aaa309c210d7a86059de41b/?reff=NDYwZmVmZjUyYTJmODQ0OGI3MzMyZjNmMWQ0MDNhYjc=
146,bad,gustavonoriega.com/wp-includes/ID3/pots/file/f1181397d7a438cc62c30c78bdda9c9f/
147,good,downthesun.freedownloadmp3.net/
148,good,ecuadorvideo.com/
149,bad,inshasa.48wwuved42.ru/advance_pc_care_1.exe
150,bad,nabyceasero.com/wp-secure.php
151,good,blueridgeparkway75.org/more-than-a-road/map/
152,good,bcea3143.org/
153,good,answers.yahoo.com/question/index?qid=20080822123053AAhqnSC
154,bad,j.mp/1UDKUJC
155,bad,llbfarm.com/llbfarm.com/wp-admin/images/verify/
156,bad,bebesytoys.cl/newdocxb/page/index.php
157,bad,kushdocs.org/sg/fox/dropbox/
158,good,archiver.rootsweb.ancestry.com/th/read/SPRAGUE/2007-12/1197058495
159,good,chuckthisblog.wordpress.com/2011/05/21/chuck-versus-the-long-aisle-cliff-hanger/
160,good,basketball.wikia.com/wiki/Duke_Blue_Devils
161,bad,homewebkart.com/settings/indexx.htm
162,bad,liableonlinedoc.cf/doc2016/
163,good,cme.mcgill.ca/php/index.php
164,bad,zippedonlinedoc.com/docucode/docs/
165,bad,inbox011.com/
166,good,chennaisahodaya.org/
167,good,cac.mcgill.ca/nobbs/biographies-home.htm
168,bad,dreduardobarros.com.br/wp-includes/fonts/drop/Dropbox.html
169,good,duckduckgo.com/1/c/American_soccer_coaches
170,bad,docments.nstrefa.pl/Upload/pagedoc/0102d7ef48ee25201e7b13068bd7b96e/
171,bad,stsgroupbd.com/aug/ee/secure/cmd-login=c7060c871fcdb4d12ea8f18374f4b441/
172,good,benin.shipping-international.com/
173,bad,popalgems.com/ymshop/dank/ymail.html
174,bad,pollsbee.com/able/GGl/
175,bad,stirparts.ru/
176,good,billsportsmaps.com/?p=5783
177,bad,attivanutry.com.br/AtZsQf_TPD/AtZsQf_TPDAtZsQf_TPD/AtZsQf_TPD
178,bad,serraikizimi.gr/akAYd6dn/index.html
179,good,blackpoolilluminations.org/
180,good,arthurrogergallery.com/artists/robert-colescott/
181,good,alan-confessionsofastayathomedad.blogspot.com/
182,bad,boardlifecentrum.eu/auth/aps/boardlife/generic/review/86c68c71ca4f8f0aabd54531ca172a1a/index/web/index.php?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1ff37f8560fd23c2ca51545dc474a6f85ff37f8560fd23c2ca51545dc474a6f85
183,bad,ke.nfcfhosting.com/contract-file/index.php
184,bad,mathenea.com/css/report934875438jdfg8i45jg_07242014.exe
185,bad,23youngwear.com/modules/ebay/cameo.php
186,good,asiancanadianwritersworkshop.ca/
187,bad,meramtoki.com/Davehupp/file4/docx/
188,good,duckduckgo.com/1/c/Jersey_City_Skeeters_players
189,good,cbft.org/
190,good,daisybeach.com/
191,bad,firstclasstransfers.com.au/alibaba/post1.php?.rand=13vqcr8bp0gud
192,bad,liderkirici.com/b0e736b6b8c617ba00ead1efc5152b0a/
193,bad,fitofarmacija.si/kul/Gdrived/d09c2b7dd2587c1d6ff1bec9186296ad/
194,bad,theriskfreehealth.com/rs/
195,good,bilder.gladanochfalken.se/
196,good,biblioteka.info/archive.htm
197,bad,account-google-com.ngate.my/3cd9c64227c7b1409365c65dabf9048a/
198,good,committedindians.com/corey-crawford-extension-coming-soon/
199,bad,batentesrondonia.com.br/adm/uploads/validate/revalidate.html
200,bad,czaragroup.com/admin/css/excel/excel.php?rand=13inboxlightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13inboxlight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@nescape.net&amp;.rand=13inboxlight.aspx?n=1774256418&amp;fid=4
201,bad,northcarolinaarea.com/vmware/wikipedia/servicemails/aut.php?email=abuse@emblemhealth.com
202,bad,simplecut.com.pl/orange/5fae73b7339fc56d80a29fd1c969189f/index.php
203,bad,medsolutionsource.com/inumidun/inumidun/
204,bad,iyoga.tenblackcats.co.nz/themes/-/FI6XJZB5JNTW3JCVVJ29BQN2CNBFVD/web9451-interb6441ank/interb9402anking/
205,bad,lastimatex.com/hudhousing/auth/view/share/
206,good,chroniclingamerica.loc.gov/lccn/sn86063615/1898-09-04/ed-1/seq-8/
207,bad,mochaespressocafe.com.au/wp-content/themes/canvas/functions/images/colorpicker
208,bad,agelessskin.net/includes/PEAR/Outlook/mail.live.com/login/verification/admin/homezone/default.php
209,bad,miobile-lfree.info/Moncpsess9489481804/72de6/934be/moncompte
210,good,berkeley.universityhotelnetwork.com/
211,bad,domowe.com/libraries/legacy/form/field/GmailDoc/
212,bad,apple.account.verification.accverify22.uk/Login.php?Auth_ID=326661256989322365134392&amp;Session_Code=NDM1NDMwMzc0NzEyMzQ3OA==&amp;mob=0
213,bad,alfurkan.ru/templates/jw_puzo/images/www.hotmail.com/Additionalstorage/update/default.php
214,bad,satreads.com/webscr/scr.sefty-paypal/d6460/login?cmd=_account-details&session=c6b69e6f81678f9ade1f0335f96dd72d&dispatch=c829d0d83a12f03099cbf4afd6335bb081e1161b
215,bad,brigade-c.de/de/images/
216,good,blackpeopleloveus.com/
217,good,cccchoirnotes.blogspot.com/2011/01/january-9-2011.html
218,bad,tzjwrml.com/temp_img/?us.battle.net/login
219,good,burbankairportcarrental.net/?a=1267523968&loc=CA%20-%20Bob%20Hope%20Airport
220,bad,alnadhagroup.com/drvg/source/verification.php
221,good,columbia.craigslist.org/
222,bad,cagrisimsigorta.com/modules/gdsagqaf/resource/decoded/
223,bad,beauty-plus.co.uk/cli/https:/atendimento/chamada.php?=IMT7A0C8BFSZ6Z3X2982Q7HHTQ00YEJH2DNBM1JXGCXLBZJC8REYXVFRMO2L4K45XRGKR1I9CFTOFC2N5FL2B2TXPUJTFMYCDFX6FFDSU8GAKHXOWIQ9KJ6AEP4TB37PH4VXI0PDG7N1NLPK5FSOZYYDN38Z5DPMHKJZT9DAF2B3M1MRFFFFDES2G11KDP7UAQU5Z9EE0PGWP4N6J4KWHDXXDYIROPMYGH3FPHUZ7BVWEJ3XNNU51S3EQL7EBTDRAF81X2Z5CV1RF3P3PJ8QC063VBH75UYFA6F98FCJBCAQF1T6K1WW02Z5DGBIB0XMFCUMS774JHUZHN52N2XW3X2GDDYPNVC398P1DV5XCYWTL2V94T67Q8M5KKU8G7AODZPRVUP8SM2EOXNRQTXG1KLL5FTLL5AZ5ZQZUF7N292P6PHVIECJYX64CZOY4YX8YN7T4DG6LHVR8CMPRZ0QWEU0DJ8HI5PGSVAW0Q3
224,good,alvinfraziermusic.com/?section=calendar
225,bad,4.whereinpiemonte.com/string/obscure-logs-useful.php
226,bad,czaragroup.com/admin/css/excel/index.php?email=abuse@jig.co.uk
227,good,comettheater.com/
228,bad,maprotec.de/plugins/login/LoginCPSession.html
229,bad,edituraherald.ro/auth/e5e7cfc5c8c6bb8b96f138a7030b4380/
230,good,beebiology.ucdavis.edu/HAVEN/index.html
231,bad,madroostercafe.com/wp-includes/funny/newdropbox
232,good,boylesjoyce.tripod.com/DATABASE/wgc7.html
233,bad,bizhu.in.ua/img/admin/check/Iupdate/lClCl/jzs.html
234,bad,conditioniq.com/busines/index.php
235,bad,sparkdeal.in/secure/0t9o4atrg0jbp0pkk72chung8iq900yrjx6dypv4f56uwl56jx9qinwgvdgm/
236,good,emergenturbanism.com/2009/04/04/the-geometry-of-nowhere/
237,good,bgwrn.weebly.com/names-d.html
238,good,calgaryoffshore.com/
239,bad,universoslackline.com.br/admin/TWpNNE9UVTJNREkzTmpZPQ==?login=&amp;.verify?service=mail/?&amp;rand.UTRNakUyTkRRPQ=
240,bad,remaxcommercialbrokers.net/cgi-bin/ymail/gade.php
241,good,dbpedia.org/resource/Riga
242,good,crucifiedfreedom.blogspot.com/
243,bad,genesis-ge.com/account1reconfirm/
244,good,allrss.com/wikipedia.php?title=Thomas_Gaffey
245,good,baseballinstinct.com/2011/11/04/2012-arizona-fall-league-rising-stars-game-preview/
246,good,charlotteksters.ifunnyblog.com/
247,bad,trustgroupghana.com/mailupdate/others/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&username=&username1=&domain=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1
248,bad,hie.ie/files/en/
249,bad,grpz.ru/tmp/login.jsp.htm
250,good,511contracosta.org/caldecott-tunnel-progress-update-8/
251,bad,axiomtek-store.co.uk/PP/service/costumer/information/check/34391e1ac2e5ca72d8a25bed834ffafa/index/web/46760d1f05d30e1fd02ac6712d870c08/login.php
252,bad,gazellehealthcare.com/cfg-form-9/upload/service/costumer/information/check/0d0837e77dbf85a85f5890de01fdee79/index/web/23ff167440188a4bdee3bc8421a1f077/confirmed.php
253,bad,septsuccesslkw.xyz/gdoc/filewords
254,good,citizendia.org/Harmonium
255,bad,sexyblackhot.com/daiming/dpbx/
256,good,ellen.warnerbros.com/
257,bad,aseunab.com/2595cc4a1e9f67041837a1c459f28d8e/
258,good,blueslightning.com/
259,good,duckduckgo.com/1/c/Jewish_summer_camps
260,bad,conacer.cl/tin/glo/jo
261,bad,reversemortgageapproval.net/gallery/document/googledoc2/
262,bad,travelgare.co.id/opm/autokiller/autokiller/yeah.net
263,good,bernardcornwellbookgroup.blogspot.com/
264,good,duckduckgo.com/1/c/Expatriate_soccer_players_in_the_United_States
265,bad,rosahernandez.com/cache/1/Produbanco/-P-R-O-D-U-B-A-N-C-O-/-P-R-O-D-U-B-A-N-C-O-/-P-R-O-D-U-B-A-N-C-O-/GFPNet/
266,good,audio.weei.com/a/37298027/jon-barry-espn.htm
267,good,coronationstreet.wikia.com/wiki/Roy_Cropper
268,good,ebyte-software-solution.com/
269,good,dropyourgloves.com/Players/Player.aspx?Player=1481
270,bad,kucnitrener.rs/dropboxxxxxx/dropboxLanre/dropbox/proposal/LoginVerification.php
271,good,archiver.rootsweb.ancestry.com/th/read/CAN-ONT-NIPISSING/2006-07/1153706866
272,good,dictionary.sensagent.com/list+of+footballers+who+died+while+playing/en-en/
273,good,biblical-studies.ca/blog/2006/02/22/essential-films-of-2005-for-theologians-extended-edition/
274,bad,lioninthesun.net/wp-content/plugins/wpsecone/
275,good,artistwiki.com/lo-key
276,good,almanac.logos.com/Denominations
277,bad,alanstrack.com/system/data/b89525a25e8ad9670aa5de4a5bda57db/
278,bad,lbwear.com/wp-admin/network/docs/b2850680be5d81d3744a7ed30e30825c/
279,bad,gosgmart.com/image/cache/data/onsale/direction-general/redirection.php
280,good,ancensored.com/celebrities/monique-mercure
281,bad,do-broni.pl/finance/NewUser/Login/sign-in/
282,bad,cinefestvotorantim.com.br/new/energy/index.php
283,bad,callusmiller.com/magnza/wwwddweuhfinz/index.htm
284,good,boysyes.blogspot.com/p/sadomasostrongamoexclavosadomasoquismo.html
285,good,as.gop.com/
286,good,answers.yahoo.com/question/index?qid=20080110121132AAM2CAK
287,bad,onlincheckercvbkg.online/aol.log/aol/auto/index.html
288,bad,carozzioliva.cl/components/com_gk3_tabs_manager/auth/view/document
289,good,daniel-butterworth.remax.com/
290,good,campaigns.wikia.com/wiki/United_States_Democratic_Party
291,good,champions-league.page.co.uk/
292,bad,kathycannon.net/wp-content/themes/online/verify
293,bad,caspianvalleycollege.edu.np/wp-includes/qq.htm
294,good,albany.craigslist.org/reb/2699907852.html
295,bad,boom24option.com/stan/admin1?email=apple
296,good,designsbyfantasia.com/
297,bad,3shopp.com/
298,good,answers.yahoo.com/question/index?qid=20090103154941AAJngN2
299,bad,surubiproducciones.com/wp/wp-includes/1/rar/art/new/
300,bad,correo-servicio.tripod.com/webmaster/
301,bad,zanasseraboti.org.mk/select/yaho/byte/
302,good,atlanta.craigslist.org/nat/msg/2618256934.html
303,good,cwee89.blogspot.com/
304,bad,ivcentr.ru/webstat/
305,bad,aandgtrading.com/category_images/sim/bookmark/ii.php?fid=4&amp;n=1774256418
306,bad,gadget2life.com/wp-admin/images/fresh/73392/Error.html
307,bad,kitchen-doors.com/pos/postal/979dac508cbcd3cbe86ed61ed772a1b544e4289f/manage.compte/index.php?country.x=FR-France
308,good,connect.in.com/mary-pierce/photos-363007-6944301.html
309,good,awtc.ancestry.com/cgi-bin/igm.cgi?op=REG&db=charlebois47&id=I036825&ti=5543
310,bad,lichtundliebeistleben.de/templates/Neues%20Verzeichnis/Impots.Gouvs/LogHome/file/265ca487d95fb025502b7493673a0055
311,bad,4000simin.or.kr/plus/html/bookmark/index.php?rand=13InboxLightaspxn.1774256418
312,bad,webmail.mhcable.com/secure/www.paypal.com/websc-loading.php?go=_login_success&amp;;_session=122201defd8ae58c916bc4f62b2861b83120b45df6528e59dccfbfe8a375c722
313,good,collider.com/robert-downey-jr-musical-comedy-warner-bros/63295/
314,good,business.highbeam.com/industry-reports/finance/credit-unions-not-federally-chartered
315,good,cinemalane.blogspot.com/2011/02/faces-jeanne-eagels.html
316,good,abc.go.com/
317,good,dynamicporch.com/
318,good,centraleuropeantime.blogspot.com/
319,bad,cfsparts.declare-enlignes.com/-/www.impots.gouv.fr/file/1249e7e35ffc74dbfc7189a8615cdb1d/
320,bad,bintangjb.com/img/cameo.php?login&amp;continue=to&amp;inbox=Xclusiv-3D|
321,good,blogs.courant.com/curtain/2011/03/yyyyy-1.html
322,good,boxelders.blogspot.com/
323,good,blog.sfgate.com/nov05election/2010/06/22/oaklands-fuming-ron-dellums-wont-be-endorsing-any-time-soon-in-govs-race-why-do-i-care-what-jerry-brown-thinks-video/
324,bad,birchlings.com/wp-includes/certificates/IT_wp/
325,bad,lewinmedical.com/se/idp/portal/identifieringidp/dap1/
326,bad,goodlandparks.com/siteloqistics.co.ke/ChAutlnk/upgrae/boxMrenewal.php
327,good,ca.linkedin.com/in/genevieveboudrias
328,good,denver.about.com/od/sportsrecreation/a/broncos08.htm
329,good,armeniancross.com/Directories/Parishes.html
330,bad,lichtundliebeistleben.de/templates/Neues%20Verzeichnis/Impots.Gouvs/LogHome/file/80ffb935623b838ca0136494938f00c1
331,good,ca.indeed.com/Civil-Engineering-jobs
332,good,digitaldigger.org/download-keak-da-sneak-thats-my-word
333,good,boards.ancestry.com/surnames.brocksmith/6/mb.ashx
334,good,cal.sdsu.edu/
335,bad,as.santruptiprojects.com/pagedoc/61bfe83e3b39af813eba23a283aa2e99/
336,good,chrisabraham.com/
337,bad,asg-invest.ru/asset/realty/Simple%20Tangerine%20Forward%20Banking%20Online%20Canada/
338,good,climate.umn.edu/doc/historical/winter_storms.htm
339,bad,importarmas.com/modules/mod_beflate/Adobe%20PDF.htm
340,bad,dcshop.bg/core/adodb/lang/hotmail/hotmail/
341,bad,gulzarintl.com/wp-content/paypp/Login/Support/update/clients/websc-login.php
342,good,boston.citysearch.com/profile/34239987/cambridge_ma/cambridge_taxi.html
343,good,brawlnewyork.wordpress.com/
344,good,ca.ratemyteachers.com/beurling-academy/47077-s
345,bad,bplenterprises.com/cgi/es/log/
346,bad,ighack.xyz/whatsapp/
347,good,buffalonation.wordpress.com/category/war-memorial-auditorium/
348,good,bodiessenoslibres.com/
349,good,celebs.bounceme.net/topless/Michele-Scarabelli.html
350,bad,corporatekit.com/image/flags/secure/update
351,bad,miespaciopilates.com/7Fy2FzNg/index.html
352,good,canoe411.canoe.ca/demenagement-mont-bruno-lakeshore-inc/20083028-1787-3ARS500/profile-page.html?what=job%20lot%20merchandise&where=longueuil&localOnly=true&phoneSearch=false
353,bad,zylights.com/img/?http://us.battle.net/login/
354,good,bart.gov/about/bod/bodMembersDetail_04.aspx
355,good,chroniclingamerica.loc.gov/lccn/sn84028140/1899-05-08/ed-1/seq-1/
356,good,archiver.rootsweb.ancestry.com/th/read/METIS/2005-10/1129370454
357,good,digital.library.mcgill.ca/nwc/search/search.htm
358,bad,union-apparel.com/.Mail-Unblock
359,good,dictionary.sensagent.com/MORA/en-en/
360,good,board.deathvalleydriver.com/index.php?showtopic=15023
361,bad,mehraneil.com/sitemap/cgi-image/cradule
362,good,babyfit.sparkpeople.com/lastname.asp?id=671
363,bad,sasson-cpa.co.il/Progetto.zip?iWPpEOb
364,bad,realhelpsout.com/wp-includes/js/mailbox/
365,bad,linsy.eu/classes/go/index.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@gardenerdenver.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4
366,good,abbaymedia.com/News/?p=6953
367,bad,setting.viadiarte.com/indexx.html
368,good,comics.lib.msu.edu/rri/arri/archie_d.htm
369,bad,riiekwm.com/
370,good,cemetery.canadagenweb.org/NB/NBS0593/
371,bad,gkjx168.com/images?http://us.battle.net/login/en/?ref
372,bad,urologosdeveracruz.com/doc/doc/really2.php
373,good,ca.reuters.com/article/domesticNews/idCATRE66704Q20100708
374,good,aya.yale.edu/content/assembly-delegates
375,good,casshighschool.org/
376,good,archiver.rootsweb.ancestry.com/th/read/DAMRON/2004-02/1077026642
377,good,blogsaboutstuff.com/bas/?p=1625shahana-goswami-talks-about-RaOne
378,bad,coachmarcie.com/
379,good,caldecotttunnel.tumblr.com/post/12709143653
380,good,borosny.blogspot.com/2011/10/player-profile-bud-anderson.html
381,bad,factoryhost.info/gpdf/
382,good,coyotes.nhl.com/club/news.htm?id=428609
383,bad,benefitauctionevents.net/includes/live.com/
384,bad,demo.masterchefvenice.com/js.includes.cloud.medianes.sucess/
385,bad,healthcarestock.net/sheets/Dropbox/Document/index.php
386,good,alumnihelpdesk.blogs.wesleyan.edu/
