,url,label
198,artistdirect.com/artist/joe-henderson/443079,good
199,yasni.co.uk/vladmodels+marina/,good
200,willie-dixon.thelyricarchive.com/,good
201,leaguelineup.com/welcome.asp?url=baambassadors,good
202,facebook.com/louis.levesque,good
203,cswap.com/1996/Norma_Jean_&_Marilyn,good
204,daymix.com/James-Arness/,good
205,livingroomlegends.com/,good
206,examiner.com/sports-in-kansas-city/the-k-has-been-royals-savior-through-opening-month-of-season,good
207,facebook.com/people/Tim-Mcginley/100000291946346,good
208,marketsaw.blogspot.com/2011/04/clearlake-capital-invests-in-3ality.html,good
209,ends.co.uk/,good
210,mcckc.edu/?L=DPMapleWoods,good
211,cf.localwireless.com/wireless/signup.cfm?sid=242,good
212,greatschools.org/kansas/wichita/1583-Central-Christian-Academy/,good
213,mp3shake.com/en/Unwritten_Law/379688-She_Says_mp3_download.html,good
214,helplinelaw.com/article/china/52,good
215,facebook.com/pages/Prise-2-page-officielle/179145955455585,good
216,comicbookbin.com/comicnews097.html,good
217,celebrina.com/lewis-black.html,good
218,amazon.com/Governor-Richard-Ogilvie-Interest-State/dp/0809321483,good
219,baseball-almanac.com/players/player.php?p=mingost01,good
220,us.playstation.com/games-and-media/games/bulletstorm-ps3.html,good
221,robertsbutchers.com/,good
222,digparty.com/wiki/Category:Los_Angeles_Rams_players,good
223,cbssports.com/nfl/players/playerpage/12531/rss,good
224,vijayceramics.com/,good
225,allianceentertainment.org/home.html,good
226,bible.org/seriespage/man-opposes-god-disposes-romans-91-13,good
227,savoygrill.net/,good
228,cme.med.mcgill.ca/php/index.php,good
229,montrealgazette.com/Video+Fall+season+launch+Centaur+Theatre/5431314/story.html,good
230,shinycapstar.com/opherrick11whoswearingwristbands.htm,good
231,en.wikipedia.org/wiki/Joshua_(band),good
232,orderandchaos.info/,good
233,raremoviesuk.co.uk/the-command-1954-guy-madison-joan-weldon-647-p.asp,good
234,poetrygabriola.com/fortner-anderson,good
235,igougo.com/attractions-reviews-b89122-Oakland-Oakland_Zoo.html,good
236,youtube.com/watch?v=Vq4U_G4mEao,good
237,search.espn.go.com/tom-pernice-jr/,good
238,aaadir.com/banks/central_banks/view/list.jsp?la=1,good
239,whosdatedwho.com/tpx_55710/raymond-bailey/,good
240,universalathletics.com/,good
241,linkedin.com/jobs/c-Live-Nation,good
242,fighters.com/fighter/David-Heath,good
243,bossiersubway.com/,good
244,judgepedia.org/index.php/Clarkson_Fisher,good
245,roadtripamerica.com/forum/content.php?314-Newport-Oregon-to-Jedediah-Smith-Redwood-State-Park-California,good
246,ticketmaster.com/Dick-Howser-Stadium-tickets-Tallahassee/venue/279517,good
247,windycitygridiron.com/2011/9/6/2407549/wcg-film-tourney-1-remember-the-titans-vs-3-friday-night-lights,good
248,perzanussi.com/?page_id=2,good
249,mysuburbanlife.com/otg/otg_now/x1423338626/Help-neighbors-in-need-Volunteer-at-People-s-Resource-Center-in-Wheaton-Westmont,good
250,wecc.ca/site09/performers/Karkwa.html,good
251,facebook.com/lynn.saputo,good
252,amazon.com/Nostromo-VHS-Claudio-Amendola/dp/6304278977,good
253,figureskating.about.com/od/famousfemaleiceskater1/p/rochette.htm,good
254,encyclopedia.com/topic/Soviet_Union.aspx,good
255,limacityschools.org/lcshomepage.nsf/webpagedisplay?Openform&Page=Schools,good
256,springlinejamaica.blogspot.com/2010/02/lynn-taitt-rocksteady-to-roots-of.html,good
257,fleersticker.blogspot.com/2008/03/fleer-baseball-cloth-patches-montreal.html,good
258,youtube.com/watch?v=FzjnuzvUJSE,good
259,warezlobby.org/movies/818895-plunkett-macleane-1999-dvdrip.html,good
260,artisanenterprises.net/?cat=13,good
261,fundinguniverse.com/company-histories/American-Electric-Power-Company-Inc-Company-History.html,good
262,gocreighton.com/ViewArticle.dbml?DB_OEM_ID=1000&ATCLID=205105781,good
263,facebook.com/pages/Don-Ferrarese-Charitable-Foundation/200149223355877,good
264,looking4good.wordpress.com/category/efemerides/,good
265,en.wikipedia.org/wiki/Charles_le_Moyne_de_Longueuil_et_de_Ch%C3%A2teauguay,good
266,brainyquote.com/quotes/authors/h/horace_mann.html,good
267,webapp.esalen.org/workshops/,good
268,telegraph.co.uk/travel/citybreaks/8397605/Lionel-Blairs-Toronto-Canada.html,good
269,tripadvisor.com/ShowUserReviews-g60747-d286465-r64736638-Topeka_Zoological_Park-Topeka_Kansas.html,good
270,music.barnesandnoble.com/Magnificent-Fiend/Howlin-Rain/e/886971967623,good
271,viadeo.com/en/profile/sebastien.brault1,good
272,hboboxing.net/,good
273,joshharrismusic.com/music.html,good
274,itms.cfox.com/,good
275,sky.radio.com/schedule/,good
276,digitallyobsessed.com/displaylegacy.php?ID=3553,good
277,blogs.montrealgazette.com/2011/10/06/montreals-famed-black-blue-no-longer-just-a-gay-party-but-still-plenty-fun-raunchy/,good
278,buybulletstorm.org/,good
279,blog.us.playstation.com/2011/09/27/remastered-classics-available-today-ico-and-shadow-of-the-colossus-collection/,good
280,facebook.com/pages/Ben-Mulroney/9518623289?v=info,good
281,sisofprov.org/html/emilie.html,good
282,stlouisrams.com/news-and-events/article-1/Rams-Honor-St-Louis-Cardinals-2011-Season-With-2300-Tickets/482aceb4-8e09-49c4-ae18-9622c8f03afc,good
283,huskers.com/ViewArticle.dbml?DB_OEM_ID=100&ATCLID=3731022,good
284,lyricsdepot.com/del-the-funky-homosapien/virus.html,good
285,fuckedup-facial.com/_pichunter/itsfacials001/brooke-scott.html,good
286,sharingcentre.net/forum/131085-melissa-auf-der-maur-out-our-minds-2010-a/,good
287,archive.org/stream/acriticaldictio03alligoog/acriticaldictio03alligoog_djvu.txt,good
288,banana1015.com/queens-of-the-stone-age-rise-against-cage-the-elephant-and-more-cover-bob-dylan-for-amnesty-international/,good
289,buzzsugar.com/Movie-Preview-Drew-Ellen-Whip-3502800,good
290,oobgolf.com/courses/scorecard.php?id=7821,good
291,transformationalauthor.com/contest/,good
292,scribd.com/doc/39627886/Information-Storage-and-Retrieva-Systems,good
293,wordiq.com/definition/Pierre-Marc_Johnson,good
294,driftwoodmagazine.com/2011/03/23/review-fishtank-ensemble-women-in-sin/,good
295,clericalwhispers.blogspot.com/2011/10/my-granddaddy-john-wayne-actor-and.html,good
296,eh.net/encyclopedia/article/grossman.banking.history.us.civil.war.wwii,good
297,hiexpress.com/hotels/us/en/montreal/yulrl/hoteldetail,good
298,yelp.com/biz/partners-federal-credit-union-anaheim,good
299,gregfitzsimmons.com/,good
300,nationaldoor.net/,good
301,chacha.com/question/who-sings-in-pure-country,good
302,vitals.com/doctors/Dr_Frank_Waldo.html,good
303,yellowpages.com/uniontown-pa/taverns,good
304,brandonhart100.hubpages.com/hub/motherboard,good
305,perezhilton.com/2011-03-19-vanessa-hudgens-taiwanese-news-channel-video,good
306,imdb.com/name/nm2741880/,good
307,youtube.com/watch?v=X9nSyKECMe8,good
308,pageinsider.com/jeanyveshayez.net,good
309,globalpolitician.com/search.asp?keyword=Vaknin,good
310,en.wikipedia.org/wiki/William_Sesler,good
311,karenyoung.org/,good
312,edison.rutgers.edu/list.htm,good
313,en.wikipedia.org/wiki/HMS_Lossie_(K303),good
314,imdb.com/name/nm0717689/bio,good
315,absoluteastronomy.com/topics/Pat_Patterson,good
316,bcre.com/Lantern-Hill-Dana-Point-Ca.php,good
317,duckduckgo.com/1/c/Vanity_record_labels,good
318,facebook.com/910knew,good
319,freepages.genealogy.rootsweb.ancestry.com/~lindas/Britton.html,good
320,outsports.com/baseball/2003/0617glennburke.htm,good
321,123people.ca/s/pierre+lafontaine,good
322,uk.ask.com/wiki/Rebecca_Blaikie,good
323,amazon.com/Lloyd-Hamilton-Comedian-Silent-Cinema/dp/0786441593,good
324,jigsaw.com/scid9366520/jan_ericsson.xhtml,good
325,romanticasheville.com/hot_springs.htm,good
326,rootsweb.ancestry.com/~cansacem/saskatoon.html,good
327,capic.org/news.html?chapter=Vancouver/pdf/BoardPositions.pdf,good
328,mediclonebiotech.com/research_development.html,good
329,bakugan.wikia.com/wiki/Hon%C5%8D_Moetar%C5%8D,good
330,itknowledgeexchange.techtarget.com/itanswers/cd-wont-play/,good
331,wordiq.com/definition/Louis-Joseph_Papineau,good
332,companiesonline.com.au/,good
333,imdb.com/name/nm0854649/bio,good
334,scale-bikes.de/Race-Bikes-Street,good
335,psivolution.blogspot.com/,good
336,pbs.org/crucible/frames/_film.html,good
337,johnhritter.com/TBWSB-homepage.html,good
338,wiki.answers.com/Q/Discuss:Andre_Anthony_Michael_de_Toth_son_of_actress_Veronica_Lake_died_in_1991_in_Olympia_WA_-_does_anyone_know_how_he_died,good
339,prowrestling-wrestlernames.musclefan.net/,good
340,sports.espn.go.com/nhl/news/story?id=5522219,good
341,kcrollerwarriors.com/allstars10.html,good
342,discogs.com/Martine-St-Clair-Il-Ya-De-LAmour-Dans-LAir/release/1097425,good
343,absoluteastronomy.com/topics/Charles_Perrault,good
344,ysdinfo.yale.edu/contact-us,good
345,youtube.com/watch?v=MhNBtLiSGO8,good
346,emergencyarchitects.org.au/projectaustralia.htm,good
347,songarea.com/music-codes/souls_of_mischief.html,good
348,ww2.howmanyofme.com/people/Royce_Clayton/,good
349,spokeo.com/Bernard+Poulin,good
350,danielrouleau.com/my-works/,good
351,ilounge.com/index.php/reviews/entry/united-sgp-dresden-klaus-9i-messanger-bag-for-ipadipad-2/,good
352,songfacts.com/detail.php?id=21490,good
353,stefandials.com/,good
354,basketball-reference.com/players/r/rileyer01.html,good
355,rottentomatoes.com/celebrity/kenny_vadas/,good
356,amazon.com/Other-Boleyn-Girl-Natalie-Portman/dp/B0012QE4Q2,good
357,stlouisblues.hockeyfanblog.info/amazing-video-alvino-rey-st-louis-blues/,good
358,findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=12718848,good
359,manta.com/mb_53_B3_1K5/consumer_services/cypress_ca,good
360,mp3raid.com/music/justin_mcroberts.html,good
361,facebook.com/people/Jim-Pollard/100001421716955,good
362,123people.com/c/mindy+pauris,good
363,collectorcarhunter.com/listings/detail01.lasso?listing=33098,good
364,123people.com/c/tina+thor,good
365,facebook.com/jwspies,good
366,en.wikipedia.org/wiki/Texas,good
367,gse.buffalo.edu/faculty/centers/bpsProjects2,good
368,filmtracks.com/titles/possession.html,good
369,japan-zone.com/games/game_developers.shtml,good
370,canadarunningseries.com/results/2006/sro/spring8t.htm,good
371,glassdoor.com/Salary/Matson-Navigation-Company-Salaries-E25406.htm,good
372,jorgensendds.com/,good
373,basketball.wikia.com/wiki/Marshall_Thundering_Herd,good
374,youtube.com/watch?v=WUNWMtga-LA,good
375,en.wikipedia.org/wiki/Rob_Base_and_DJ_E-Z_Rock,good
376,facebook.com/pages/KSTS/110481948972433,good
377,farhanakhtar.org/,good
378,yelp.com/biz/cathedral-of-christ-the-light-oakland,good
379,lib.berkeley.edu/EART/vegmaps3.html,good
380,fandango.com/dakinmatthews/filmography/p46471,good
381,youtube.com/watch?v=oimAX8qBAhc,good
382,youtube.com/watch?v=zBInai9jPFg,good
383,bellinghamherald.com/2011/01/08/1807473/wwu-hall-of-fame-class-of-2011.html,good
384,billboard.com/bbcom/news/article_display.jsp?vnu_content_id=1003588858,good
385,content.usatoday.com/communities/campusrivalry/post/2011/01/syracuses-joseph-staying-home/1,good
386,alexa.com/siteinfo/cajtng.com,good
387,gamc.pcusa.org/ministries/missionconnections/mcgill-james-and-jodi/,good
388,city-data.com/city/Argusville-North-Dakota.html,good
389,outsidetheboxscore.blogspot.com/2011/04/steve-zakuani-breaks-his-leg-in-brutal.html,good
390,content.postnewsgroup.com/?p=10217,good
391,en.wikipedia.org/wiki/Chuck_Fletcher,good
392,roughedge.com/cdreviews/p/pulseultra.htm,good
393,mtv.com/music/artist/men_without_hats/artist.jhtml,good
394,librarything.com/work/11919/editions/,good
395,n2genealogy.com/southcarolina/sc-county-spartanburg.html,good
396,lukens1.homestead.com/Lytlefamilys.html,good
397,reference.com/browse/U.S._Route_50_in_Nevada,good
398,squidoo.com/female-pioneers-in-aviation,good
399,osu.edu/athletics/,good
400,linkedin.com/company/molson-coors-brewing-uk-ltd,good
401,quora.com/Joseph-Cohen,good
402,mmajunkie.com/news/17763/david-loiseau-gets-charity-fight-headlines-mfl-2-to-benefit-haitian-earthquake-victims.mma,good
403,names.whitepages.com/california/donald/mcintosh,good
404,facebook.com/pages/Cummings-Jewish-Centre-for-Seniors/108018832559806,good
405,mondrian.princeton.edu/CampusWWW/Companion/penfield_wilder.html,good
406,loggerathletics.com/information/halloffame,good
407,hawkesburyhospital.com/sites/Fondation/MajorCampaign/Lists/MajorCampaignDonors/AllItems.aspx,good
408,shopwiki.com/Reebok-St.-Louis-Rams-2010-Alternate-Sideline-Player-Knit-Hat,good
409,network.mainegenealogy.net/forum/topics/bangor-daily-news-archives,good
410,adelaidenow.com.au/news/breaking-news/peter-phillips-wife-autumn-pregnant-with-second-child/story-e6frea73-1226167242358,good
411,fantasysp.com/mlb_player_news/Shaun_Marcum/,good
412,vanguardid.com/,good
413,reuters.com/article/2008/01/16/idUS72941+16-Jan-2008+RNS20080116,good
414,absoluteastronomy.com/topics/Minna_no_Uta,good
415,jeanmarcdenis.com/,good
416,davidakin.com/politicaltwits/lib.htm,good
417,sports.espn.go.com/ncb/recap?gameId=280302306,good
418,superpages.com/bp/Fuquay-Varina-NC/Jim-Tilley-Storage-L0132616266.htm,good
419,visitlongbranch.com/index.php?option=com_content&view=category&id=62&Itemid=95,good
420,jerseyjudicialwatch.com/live-streaming-bloemfontein-celtic-v-kaizer-chiefs-24-09-2011/,good
421,newy8games.com/Action_Driving_Game.html,good
422,usidentify.com/l/quillan,good
423,ibiblio.org/hyperwar/USN/ships/AF/AF-8_Boreas.html,good
424,cartoonhalloffame.org/2005/12/mckimson-robert.html,good
425,jonathonpower.com/jpsquash/p_dvd.html,good
426,manta.com/c/mmcgtcn/frank-schulte,good
427,cn.ca/en/media-news-canadian-womens-open-20110828.htm?s_cid=rss-cn-news-releases,good
428,airport-authority.com/COO,good
429,absoluteastronomy.com/topics/Terry_Evanshen,good
430,streetstories.com/randy_mckay.html,good
431,zoologiczny.net/seo.php?q=www.maurice.com&cat=Fashion&catID=L01hdXJpY2VzL2luZGV4Lmh0bWw=,good
432,hallco.org/flowerybranch/main/facepage.html,good
433,totalposter.com/?cat=141,good
434,hispanicad.com/cgi-bin/news/newsarticle.cgi?article_id=29511,good
435,people.famouswhy.com/delroy_lindo_and_neshormeh_lindo-r36510.html,good
436,euifc.com/,good
437,amazon.com/Rainmakers/dp/B000008JQC,good
438,detroit.craigslist.org/okl/,good
439,fantasyliterature.com/hustoncharlie.html,good
440,docstoc.com/docs/74208010/THE-CITY-OF-WINNIPEG--and--THE-CANADIAN-UNION-OF-PUBLIC-EMPLOYEES-,good
441,123people.com/z/carla+franchini,good
442,nick.com/animation-festival/video.jhtml,good
443,facebook.com/savannahpub,good
444,myspace.com/scarface23_2007,good
445,facebook.com/people/Ron-Frede/1072857115,good
446,weather.com/activities/driving/fallfoliage/,good
447,pr-inside.com/new-market-report-power-corporation-of-r2888330.htm,good
448,superiorpics.com/kathy_baker/,good
449,en.wikipedia.org/wiki/Nellie_Wong,good
450,madeleinepattycake.blogspot.com/,good
451,michiganlibraryauthorvisits.blogspot.com/2009/12/capital-area-district-librarys-upcoming.html,good
452,absoluteastronomy.com/topics/Hudson's_Bay_Company,good
453,ratemyteachers.com/sturgeon-bay-high-school/22396-s,good
454,fundrace.huffingtonpost.com/neighbors.php?type=name&lname=Sprague&fname=Sharie,good
455,news.dnr.state.mn.us/,good
456,find.mapmuse.com/map/safeway,good
457,thegirlnevergetsolder.blogspot.com/,good
458,croonet.com/start/H_MzMyMjIwMQ%3D%3D/,good
459,local.yahoo.com/info-14723881-america-s-first-federal-credit-union-birmingham,good
