,label,url
37,bad,primkss.com/GDrive/source
38,bad,pageindustries.net/media/tmp/red.html
39,good,adsoftheworld.com/media/print/discovery_channel_emc2
40,bad,upswings.net/track.php?c005
41,bad,63.246.128.84/General-Config-Confirmation/9c2e9a6e237aa35580d58508eacecdb5/3d19440f8b5bf130eb12e1e0e012c5a9/e515d8e93d43a401f38cb98130155638/bed32c18a2c3b7f8081b9dfbee69389f/f1f8dc91767d40eda7c7cd315177b09a/payment.php?dispatch=
42,bad,enderun.pinnacle.com.ph/training/motivation/Account/index.php
43,good,audaud.com/2010/03/%e2%80%9cschlindler%e2%80%99s-list%e2%80%9d-williams-suite-%e2%80%9cschlindler%e2%80%99s-list%e2%80%9d-for-violin-and-orch-bloch-suite-hebraique-for-violin-and-orch-concerto-grosso-no-1-alex/
44,bad,technix.it/
45,bad,safety.amw.com/home/stop-domestic-violence-before-it-starts/
46,good,anastasianelson.com/
47,good,a1yola.com/rappers/richie-rich/
48,bad,tumaloliquor.com/info/accessmgt/e46d4ed33e1aecdc7563f4d6ebc201c5/
49,good,astralmedia.biz/index2.html
50,bad,pravo.org.ru/write/dropbox/dropbox/activity.vip.126.com/vip.126.com.php?errorType=498&error&email=
51,bad,201.73.146.167/teste/
52,bad,rgzelt.com/newsletters/images/index/
53,bad,abcdespanol.com/HSBC.STORAGE_DATA/new_payment_document.html
54,bad,riderprofiles.net/wp-content/themes/
55,bad,mysuccessplanet.com/todaysnews/onlin/e63418f942f570fae98bbc6c37bd2b20/
56,bad,sheloctabeeroutlet.com/elfinder/php/Form/error.htm
57,good,aneventofthefallen.blogspot.com/
58,bad,encorepaintpros.com/wp-admin/standardibk/7488b3553a2a5e3716ba94f404b0c013/
59,good,bindalpapers.com/
60,good,bhsinmemoriam.blogspot.com/2010_05_01_archive.html
61,good,baseballcardshopper.com/Topps_Bowman_Fleer_Donruss/baseball_cards_player.aspx?player=Bob%20Dernier
62,good,andreemorin.humanarchives.org/
63,bad,1476757793.xiazaidown.com/cx/160624/6/autocad2010@19_425169.<br/>exe
64,good,abmp3.com/artist/p/48
65,good,article.wn.com/view/2010/08/17/UK_school_welcomes_John_Keys_business/
66,good,articles.latimes.com/1986-08-28/news/mn-14124_1_jerry-whitworth
67,good,69.89.31.128/~muirptao/?page_id=41
68,bad,comfortprev.com/Client/confirmation/
69,bad,new-softdriver.tk/go/?afid=90
70,bad,ramuism.com/home/ii.php?X1=abuse@gretageps.com
71,good,ballotpedia.org/wiki/index.php/Dean_Mortimer
72,bad,westjordanutahmortgage.com/wp-content/plugins/LayerSlider/static/skins/v5/
73,good,benarty2selea.multiply.com/reviews
74,bad,stopmeagency.free.fr/9uj8n76b5.exe
75,good,aol.sportingnews.com/soccer/story/2011-08-19/mls-winning-fans-respect-with-champions-league-victories
76,bad,amu.helpyourselfinstall.info/iframe/?d=1118
77,good,articles.sfgate.com/2009-12-16/business/17224301_1_copenhagen-commonwealth-club-climate
78,bad,acquagroupt2.it/wp/en/https/198.105.119.702052/www.bbvanet.com.co
79,good,accessdance.com/dance_lessons/state/MD/SILVER_SPRING/
80,good,archrecord.construction.com/projects/portfolio/archives/0901cathedral-2.asp
81,bad,ofenbinder.com/mambots/editors/tinymce/jscripts/tiny_mce/ceo/Arch/Archive
82,good,adultworldfriends.com/
83,good,barriecoltsmm1996.teampages.com/
84,good,agriculture.senate.gov/
85,bad,latengineering.com.ua/components/com_banners/index/loggin.html
86,good,bannisterwyatt.com/mcdonald.php
87,good,archiver.rootsweb.ancestry.com/th/index/QUEBEC-RESEARCH/2003-01
88,good,archiver.rootsweb.ancestry.com/th/read/QUEBEC/2005-08/1124115942
89,good,answers.yahoo.com/question/index?qid=20080218083918AAL1X0n
90,bad,evans.babajilab.in/specimen/1479491/tire-something-detect-five-what-knot-unknown-entertain-stiff
91,bad,perfectstyleke.com/GOOGLENEWW/GOOGLENEWW/GOOGLENEW/realestateseller/doc/work/ec/index.php
92,good,blansett.tripod.com/history/archibald.html
93,bad,workinjoe.com/includes/rosHome17/
94,good,ask.com/about/help/webmasters
95,bad,shiperate.online/afrajss/aol/
96,good,blog.moviefone.com/category/comic-con/
97,good,beefcakesofwrestling.blogspot.com/2010/09/sylvain-gets-surprise.html
98,good,alaskapac.centertix.net/eventperformances.asp?evt=392
99,bad,secure203.servconfig.com/~loadin5/ch/de/abonnement/Zahlung
100,good,archive.dyestat.com/?pg=dyestatcal-2009-Cross-Country--Results-September-26-Bell-Jeff
101,bad,jsnapshot.com/com/Gdoccc/
102,bad,hstoos.ir/vei.php
103,good,answers.yahoo.com/question/index?qid=20110913104848AAmGxRa
104,good,blogs.houstonpress.com/rocks/2011/06/doobie_brothers_house_of_blues.php
105,good,attatl.com/
106,good,abettatomorrow.com/
107,good,audio.weei.com/baseball/milwaukee-brewers/eric-gagne.htm
108,bad,bombasrivas.com.mx/actualizacion/dropbox/mail.126.com/accounts.php
109,bad,studio28music.com/.well-known/acme-challenge/login.jsp.htm
110,good,bcea3143.org/
111,bad,waystoget.com/wp-admin/user/menu/Dropfile/Dropfile/
112,bad,przedszkoletik-tak.pl/Arch/Arch/Archive
113,good,2ormoreresources.blogspot.com/
114,bad,wintermadeira.com.br/index.php
115,good,anysportanytime.ca/2011/04/yonus-davis-arrest-not-good-timing-for-the-cfl/
116,bad,directxex.com/uploads/31401351.final5.exe
117,bad,ahappytrader.com/order092016/win/loginphpsitedomainsns-webmail.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642;&amp;fid;=1&amp;fav.1;&amp;rand.13InboxLight.aspxn.1774256418;&amp;fid.1252899642;&amp;fid.1;&amp;fav.1;&amp;email;=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid;=4
118,good,beefcakesofwrestling.blogspot.com/2010/08/sylvain-grenier-white-album.html
119,good,barry-wright.blogspot.com/
120,bad,clinikat.co.il/p.p/p/signin/BBM401MNBE/login.php?country.x=-&lang.x=en
121,bad,theweirdshow.info/wp-includes/customize/
122,bad,captalclubdubai.com/5242dc187ccebf3f0346fbebac9b0540/
123,bad,ekz-n.info/admin/jscript
124,bad,desortty534tyu.guidgiuititer.pathoftheordinary.com/6yfwruwr/
125,bad,10251200.at.ua/incorrect_email.html
126,good,andybeard.eu/1335/ken-evoy-attacks-blogging-wordpress.html
127,bad,agecareprotection.co.uk/amz.central
128,good,asianmediawiki.com/Sho_Sakurai
129,good,baseball-fever.com/archive/index.php/t-80626.html
130,good,archiver.rootsweb.ancestry.com/th/read/BARKLEY/2001-07/0995773182
131,good,audioz.info/samples/20093-maha-mrityunjaya-narration-by-peter-keogh-serge.html
132,good,atlanticcounty.pillartopost.com/
133,good,archiver.rootsweb.ancestry.com/th/read/METISGEN/2003-05/1053793310
134,good,2010.wifilmfest.org/
135,good,aloudsound.net/view/1875/cheryl-cole-piers-morgan-life-stories-uncut-sections-only-part-2/
136,good,28dayslater.wikia.com/wiki/Brendan_Gleeson
137,bad,ama-alliance.com/inddex.html
138,bad,pricemistake.com/wp-content/themes/slimwriter/singin-e9Bay-co-uk-ws3ISAPIdllP3ISP
139,bad,dhorvathdesign.com/wp-includes/dropbox/spacebox/index.html
140,good,abbott.epsb.ca/
141,good,216.92.161.171/vb/printthread.php?t=8432&pp=40
142,good,articles.cnn.com/2007-12-28/living/mf.jewish.comedians_1_max-liebman-variety-series-neil-simon?_s=PM:LIVING
143,bad,simpgda.pl/access/dropbox/proposal/
144,bad,stt.szczecin.pl/wp-content/https/146.112.225.223252/outlook.live.com/owa/
145,good,athletics.atu.edu/bballm.htm
146,bad,qldf500.com/update_information/information_acc/profile_client/paypalx_com_login/
147,good,arastis.deviantart.com/
148,good,askville.amazon.com/local-Los-Angeles-radio-staion-broadcasting-Oakland-Raiders-games-season-2009-2010/AnswerViewer.do?requestId=62865319
149,good,bathhighschool.org/
150,good,athensbulldogblitz.com/
151,bad,down.qq.com/lol/dltools/LOL_V3.2.0.0-V3.2.0.1__PATCH_TDL_spe<br/>eded_signed.exe
152,good,be.linkedin.com/pub/dir/+/Gosselin
153,bad,alu-mix.com/administrator/help/in/drop/Dropfile/Dropfile/
154,good,answers.yahoo.com/question/index?qid=20080805115751AAJFicK
155,good,archiver.rootsweb.ancestry.com/th/read/PATENAUDE/2002-01/1010931722
156,bad,rksigmund.cz/xmlrpc/includes/wp.exe
157,bad,euroscatola.it/vibe/6a7839a91637b673904be39174add058
158,bad,baton-rouge-drug-rehabs.com/includes/domit/bookmark/index.php?rand
159,good,archives.cbc.ca/lifestyle/food/clips/17554/&ref=rss
160,bad,victorminichiello.com.au/kuma/index.html
161,bad,iperso-mobillfree.com/moncompte/recouvrement_facture876578U9765789765678654356789=id/1044b3168c163f119ec9dd58ec72e44b/013c6ec424af8d4e2a222a7141056a53/myaccount/home.php
162,bad,sdnsidosarisalaman.sch.id/ed/PY/
163,good,acronyms.thefreedictionary.com/Pacific+Seafood+Processors+Association
164,bad,chuntaacacademy.edu.bd/dropbox/domain/login.php?rand=WebAppSecurity.1&amp;email;=
165,bad,icloudm.com/index.asp
166,good,3blmedia.com/theCSRfeed/Fair-Trade-USA-Names-Green-Mountain-Coffee-Roasters-Inc-World%E2%80%99s-Largest-Purchaser-Fair-Tr
167,good,blog.kellyhoppeninteractive.com/news/new-tv-series%e2%80%a6-live-tomorrow
168,bad,demoit.com.au/doc/googledrive/
169,bad,soylatino.org/script/data
170,good,blog.masslive.com/racinwithjason/2011/10/racin_with_jason_grappling_with_dan_wheldons_death_and_its_possible_effects_on_indycar_racing.html
171,good,anthropology.unc.edu/
172,bad,fethard.biz/view/box/wetransfer/kola.html?ICAgIDxkaXYgY2xhc3M9Im5vdHByaW50YWJsZSI%20PHRhYmxlIGNlbGxzcGFjaW5nPSIwIiBjZWxscGFkZGluZz0iMCIgd2lkdGg9IjEwMCUiPjx0cj48dGQgY2xhc3M9ImJjcm93IiBzdHlsZT0icGFkZGluZy1sZWZ0OiAwcHg7Ij48L3RkPjwvdHI
173,good,autos.yahoo.com/pontiac/gto/2005/
174,good,architecture.about.com/od/asiasouthasia/ig/Beijing-Architecture/National-Grand-Theater-.htm
175,good,answers.yahoo.com/question/index?qid=20080210203707AA7C5oB
176,bad,santamariaog.com/TCCBC/adbb/ad/
177,bad,phillysoundworks.com/sportswagen/theme/admin-bar-sprit-2x.png/
178,bad,docusign.lindaespeaksreiki.com/codinghFowa7source2F3Frealm3/
179,good,actorsequity.org/
180,bad,go-quicky.com/admin_old_dev/css/1504USd.exe
181,bad,casaazul.ca/rio/aol/
182,good,archaeology.about.com/library/chat/n_kelso.htm
183,good,biography.yourdictionary.com/juan-ruiz
184,bad,rtasuiyo.cf/asslst/logon.asp
185,bad,elmvadanesh.ml/alibaba/
186,bad,edwstudio.com/proposal%20doc/gtex/
187,bad,agricolalombardi.com/webmail/ec05dd77aad1539013abce256ec3a9ac/
188,good,1988transmission.com/
189,good,altamesa.com/
190,good,15malaysia.com/films/
191,bad,zrdom.com.ua/libraries/simplepie/napplic2Faccounts/index.php?_session;33a886f07c452e6688d1fa1acb3ae89f33a886f07c452e6688d1fa1acb3ae89f
192,bad,studiomancini.legal/includes/js/calendar/lang/SSL/cmd-login=fc0c4514860f64eaae159ecfafb25454/
193,bad,hotspot.cz
194,good,answers.yahoo.com/question/index?qid=20080918140026AAelWSv
195,good,agriculture.sc.gov/
196,good,articles.sfgate.com/2005-04-01/bay-area/17368120_1_fred-korematsu-military-orders-conviction
197,bad,tinyurl.com/zqgaunx
198,good,blogs.montrealgazette.com/2011/05/13/westmounts-shira-lazar-gets-new-show/
199,good,bellathorneonline.com/images/thumbnails.php?album=400
200,bad,casite-708442.cloudaccess.net/ap_suspected/amz/Updateto0/index/web/details.php?errors=1&FullName=1&Address1=1&City=1&State=1&Zip=1&Country=1&Phone=1&AddressTypeq=0
201,bad,holladata.com/2dba8fd8879ef599e2e08f5bbdd64ce9/Verify.htm
202,good,archemdis.wordpress.com/2010/08/31/tommy-kane-tamara-shaikh-and-the-justice-system-that-failed-them-both/
203,good,answers.yahoo.com/question/index?qid=20111031202602AA4kVVf
204,good,ayahbdeir.com/
205,good,apn.ask.com/
206,bad,e-anyaprokash.com/wss/gmailweb/webmailers_files/mail.htm
207,good,answers.yahoo.com/question/index?qid=20080110055819AAMiyLV
208,bad,up.top4top.net/f_258cnid1.zip?key=21194fe93505eacfd404d56b380461e7c57d2358
209,bad,info.wells.wellsfarg0.work/support3310/wells/OnlineSession/kk/full.htm
210,bad,airfixcommercial.com.au/time-share/archive/folder/d07/gw/auth/view/document/index.html
211,bad,kitchen-doors.com/pos/postal/979dac508cbcd3cbe86ed61ed772a1b544e4289f/manage.compte/index.php?country.x=EU-Europe&amp;lang.x;=
212,good,americaswealthmanagementshow.com/kansascity/
213,bad,classicrunners.co.tz/themes/doc/index.php
214,bad,paulopr.com/n2
215,good,bijoukaleidoscope.blogspot.com/2009/03/miss-pettigrew-lives-for-day.html
216,good,beginninginbamako.wordpress.com/
217,bad,mahindrainsurance.com/informazioni/mail_info_11032014.zip?selene-68b%20at%20libero.it
218,bad,kover-124.ru/admin353bgbhtj/0110.php
219,bad,reversemortgageapproval.net/wp-content/documentj/googledoc5/verification.php
220,good,ashleyjudd.xe.cx/
221,bad,wisdomwinds.com/Update/websc-login.php
222,bad,practiceprofitsplus.com/Media/newdocxb/beeac8525fdaa68a8e03c1ac7b611d58/
223,bad,oscarcruz.pe/documentos.projectors/documentts.drive/Imagedrive.documen/Imagedrive.file/filewordss/
224,good,4bars.com.au/web/2011/08/23/classic-cocktails-the-bobby-burns/
225,good,articles.cnn.com/keyword/precious-doe
226,good,archives.cbc.ca/politics/provincial_territorial_politics/topics/915/
227,good,articles.orlandosentinel.com/2003-07-31/news/0307300459_1_beazer-homes-i-schottenstein-homes-bella-notte/14
228,good,acronyms.thefreedictionary.com/Cfmb
229,good,2310.digitalsports.com/
230,bad,scurity7789.atspace.cc/helpes-akses/helpes-akses-scures/update-payment.html
231,good,3jack.blogspot.com/2009/04/champagne-tony-lema.html
232,good,blog.nmai.si.edu/
233,good,baseballinitially.blogspot.com/2010/01/jw-joe-walsh-lifes-been-good-all-stars.html
234,good,answers.yahoo.com/question/index?qid=20100328155203AA8wvnv
235,good,blogs.desmoinesregister.com/dmr/index.php/tag/iowa-hawkeyes/page/2/
236,bad,stormpages.com/script/ping.txt
237,bad,oasischurch.org.za/wp-admin/maint/yah/DHL2015/DHL/
238,good,article.wn.com/view/2011/10/30/NSC_Minnesota_Stars_win_2011_NASL_Championship_defeat_Fort_L/
239,good,blog.templarhistory.com/2010/03/philip-iv-1268-1314/
240,good,articles.boston.com/2009-08-23/ae/29259243_1_jill-ciment-ruth-midtown-tunnel
241,bad,recmedia.no/dTaZAyRgypW659snnM3Rnmck/
242,good,ba-hvac.com/services.php
243,bad,inswim.ru/administrator/includes/js/Easyweb%20TD%20Bank%20Trust%20Canada%20Online%20Banking/index.php
244,good,49thvirginiainfantry.com/
245,bad,perfectstyleke.com/GOOGLENEWW/GOOGLENEWW/GOOGLENEW/realestateseller/doc/work/ec/
246,bad,luxury-domains.com/business3
247,bad,ministerio-publi.info/web/serasa/serasa_01.php
248,good,arkansas.jobs/
249,bad,tecnicana.org/Administrar/Calendario/av/ac/ad/320045e430fc2c2824e9166e1ac29351
250,bad,imsfastpak.us2.list-manage1.com/profile?e=08aac9f253&amp;id=df32419625&amp;u=a196713b610d9852741174bc0
251,bad,4shared.com/web/directDownload/S1GfNcx7ba/gxh8wz.140e0d22ebe6ab2a9b903be71a370541
252,bad,provincia.siracusa.it/Connections/it/cgi-bin/WebObjects/MyAppleId.woa/wa/directToSignInlocalang=it_IT/e4bd63feab4c3b0b049629e4ff5b234d/index.html
253,bad,sudcom.org/tmp/source/pdf.php
254,good,artisanfamilyofwines.com/
255,bad,loucamentesantas.com.br/ali/Alibaba
256,good,bleacherreport.com/articles/922006-mlb-free-agents-2012-5-players-cincinnati-reds-should-target-to-get-back-on-top
257,bad,allflo.cn/js/video/Amazon/online/?0
258,bad,zenithkiteschool.com/yah/lunch/cameo.php?login&amp;continue=to&amp;inbox=Xclusiv-3D
259,bad,dflavin.com/syrusdoc01/godoc/
260,good,barnonetraining.com/
261,bad,digitaldirectpro.com/tk0993pbcu3vwfxkyHsw3wCrH95Pco2nv4Jun6i7ipmrJckFnLr4DAOR0qAM3013d_raREvscBRuk36dW-ZtNA~~/3lepo1m5i_insiq41fbx31f/pas02|6r1x8|6ad814|insadd5235newhlfrj54568|33rqlt2|00053c
262,bad,saturnleague.com/mxbb/?kkk=bleach-244-english-sub
263,good,biz.yahoo.com/ic/120/120048.html
264,good,answers.yahoo.com/question/index?qid=20111019082258AAen272
265,bad,basilandbreeze.nl/wp-content/verif.acc/p/signin/ANBM907EBM/login.php
266,bad,luisarts.com.br/anl_1
267,good,answers.yahoo.com/question/index?qid=20070503191227AAASOi9
268,good,alaskanventures.blogspot.com/
269,good,20050-wwsr.info/
270,bad,zero-one-pages-confir-2016.esy.es/verification.htm
271,bad,remarkableproffesionaldoc.cf/doc2016/
272,bad,yxdoc.co/g/googledoc1/
273,good,altpick.com/news/3058
274,good,basketball.ballparks.com/NBA/KansasCityKings/oldindex.htm
275,bad,facebook.com.smartclick.top/tech/fb/
276,good,answers.yahoo.com/question/index?qid=20090813203034AADArYA
277,bad,potvaporizer.com/
278,bad,e-assistance-freemobile.net/moncompte_identification/mobile-info-recouvrement_facture/49227f64bc323139f0e9f45f3dbddc02/4b9eda4deefdf9d114680d2f72fdc8d7/
279,bad,momentum.co.cr/pdf/adobe/viewer.php
280,good,bestpick3lotto.com/
281,good,audrye-sessions.thelyricarchive.com/
282,good,bleacherreport.com/articles/777846-nebraska-football-cornhuskers-all-decade-team
283,bad,hobbat.fvds.ru/DHL
284,bad,bsa452.org/Scout/maker/yahoonew/gif/385272f6636870583eaa06fc46233eb9/
285,good,adamblueproductions.com/eldersband/
286,good,angryfrenchguy.com/2009/09/27/pierre-falardeau-the-original-angry-french-guy/
287,bad,integral.rs/log/verify.html
288,good,arashi-tsinoy.livejournal.com/
289,good,a1yola.com/rappers/mac-shawn/
290,bad,bcpzonasegura.uiiabpc.com/bcp/Operacioncnenlinea/
291,good,answers.yahoo.com/question/index?qid=20081231102732AAn0y5J
292,bad,macschool.mx/psjmmefcc/psjm.wellsfargo.com/e21ef4262afed8e3a35981d021fb2f66/3492437cca9d1d62d9c90c8bba496fae/
293,bad,thewinekartdemo.cwwws.com/css/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/442ad704da43368e50c929572f5e19f0
294,good,bangsmccullen.com/
295,bad,bilder-upload.eu/thumb/d32b6a-1409046467.jpg
296,good,acronyms.thefreedictionary.com/Coll%c3%a8ge+des+Enseignants+en+Radiologie+de+France
297,good,articles.sfgate.com/keyword/yusuf-bey
298,good,997now.radio.com/2011/04/11/jennifer-lopez-reveals-love-track-list/
299,good,babyfit.sparkpeople.com/lastname.asp?id=145
300,bad,gurde.tourstogo.us/leefoohopt/ezussoadyz/utufegheer/files/GO49776M.vbs
301,good,blog.therealtechn9ne.com/2011/05/tech-n9ne/all-6s-7s-tour-kansas-city-mo-video/
302,bad,mrkitchens.co.nz/MysqlMyWu/signInAction.do.html
303,bad,vip091-tvmt.rhcloud.com/codehungaryqtx
304,bad,wv-law.com/HSBC_BANK_STORAGE/new-payment.document.html
305,bad,bnsoutlaws.co.uk/vhwqpjheft/nlxclwfmym.html
306,good,arts.nationalpost.com/2010/11/26/book-review-the-madman-and-the-butcher-the-sensational-wars-of-sam-hughes-and-general-arthur-currie-by-tim-cook/
307,good,baseballcardman.blogspot.com/
308,good,artsandscience.concordia.ca/
309,bad,snip.ly/seh5o
310,good,articles.tutorialonline.biz/portal/language-pl/search_G
311,good,archiver.rootsweb.ancestry.com/th/read/gen-obit/2008-08/1218800646
312,bad,slimxxxtubetns.ddns.name/2013/girl-fucked-by-dog.avi.exe
313,bad,danartri.com/wp-admin/newload1/doc/dxx/6555d82e61d7f4651444ad84a015f91c
314,good,au.answers.yahoo.com/question/index?qid=20100921061626AAIagaj
315,good,anhkhoi.blogspot.com/2010/02/rachid-badouri-to-guest-star-in-une.html
316,bad,devite.ru/logs/-/FR-2016/Ref-gouv/lmpots.GOUV/6b883bf93bdd5c97d096b1f02c5132b4/
317,good,article.wn.com/view/2011/11/15/Florida_at_Ohio_State_mens_basketball_preview_glance_USF_vs_/
318,bad,agent100.ru/wp-content/languages/document
319,bad,cmhgdddf.askar-gcc.com/aos/aos/aos/index.htm
320,bad,fyjconstructora.com/Importantedocumentos/Secure.documentt.file/Imagedrive.file/filewordss
321,bad,portablevaporizer.com/
322,good,answers.yahoo.com/question/index?qid=20071013132932AAKr3ux
323,good,biz.yahoo.com/e/110415/cpwm8-k.html
324,bad,ifeanyiogego.myjino.ru/form/form/error.htm
325,bad,hnolj.info/new/zonalzone/homezone/default.php
326,bad,signproviderone.com/style/111/
327,bad,ebeyssleinlogen.luzyesperanzapediasuit.com/userverification-bestellung@sport-fingerhuth.de.html/
328,good,ba89f92e.tubeviral.com/
329,good,articles.nydailynews.com/2008-02-11/news/17891426_1_hillary-clinton-maggie-williams-new-campaign-manager
330,bad,ipedehp.org.pe/oney.fr/mod_weblinks/d7771cad7003868d2b40096d3d700a0b/ssl.php?PaReq=a8f4b2ef1e2374eb0fe37fc0249d1020&MD=782687DB6V279GDH928BUDI2OU
331,good,basketball.wikia.com/wiki/Arizona_Wildcats
332,good,articles.tutorialonline.biz/portal/language-pt/search_F
333,good,allensarchiveofearlyoldcountrymusic.blogspot.com/2011/01/fred-van-eps-vess-l-ossman-kings-of.html
334,bad,austriag4.com/prive-utanet-webmail/site/utb/c9857c1edbf86ecce54c75ce5163bc58/b3068b023abbcf299cfbee7da25b5646/
335,good,authors.simonandschuster.com/Ishmael-Reed/652688
336,good,archiver.rootsweb.ancestry.com/th/read/METIS/2006-05/1147426593
337,good,blog.sfgate.com/abraham/2011/06/09/ac-transits-joel-young-in-oakland-sex-scandal-sandre-swanson-can-relax/
338,good,abcnews.go.com/WN/home-ron-claiborne-returns-oakland-calif/story?id=11756296
339,good,americangallery.wordpress.com/category/boughton-george-henry/
340,good,au.answers.yahoo.com/question/index?qid=20090626181341AA5WvNY
341,bad,asecvech.cl/wp-content/languages/wetransfer/wetransfer/kola.html?ICAgIDxkaXYgY2xhc3M9Im5vdHByaW50YWJsZSI%20PHRhYmxlIGNlbGxzcGFjaW5nPSIwIiBjZWxscGFkZGluZz0iMCIgd2lkdGg9IjEwMCUiPjx0cj48dGQgY2xhc3M9ImJjcm93IiBzdHlsZT0icGFkZGluZy1sZWZ0OiAwcHg7Ij48L3RkPjwvdHI
342,good,asianfanatics.net/forum/topic/509945-heysay7-heysay-jump-yamada-ryosuke/
343,bad,alicerce.net/adobe/min/
344,good,artists.letssingit.com/georges-brassens-lyrics-les-deux-oncles-wvnv88n
345,bad,carshopng.com/admin/fonts/less/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@pmu.fr&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4
346,good,blogs.edmontonjournal.com/2011/10/07/what-are-corsi-numbers-how-effective-are-they-for-rating-players/
347,good,apps.facebook.com/gemblitz/
348,bad,drpboxdocs.com/pictures/
349,bad,karikari.com.br/wa_5_p/pa_2y89kwix0ekgv0/others
350,bad,portal.dvlove.com/alibaba/index.php
351,bad,fgffx.online/om/index.htm
352,good,archives.cbc.ca/politics/federal_politics/clips/15768/
353,bad,cagrisimsigorta.com/components/com_contact/views/gdsagqaf/resource/decoded/zn/info.php
354,bad,gearheadtv.ro/app/webroot/images/www.skype.secure.co.secure.cgi.webobjects.myappleid.woa.directtosignin.application-account/
355,bad,grupoviamar.com/help/feljejni/?ID=login&Key=ddaa4b4c2232deee86ab042d2f67e974&login&path=/signin/?referrer
356,good,articles.latimes.com/keyword/vietnam-war
357,bad,otoyigit.com/wealth
358,bad,somethingnice.hc0.me/login.php
359,good,blogq-luffy.blogspot.com/
360,good,becauseilive.hubpages.com/hub/Tattoo_Ideas_Latin_Words_Phrases
361,bad,faiyazahmed.com/inddex.html
362,bad,gameangel.com/System/html/js/html.js
363,good,article.wn.com/view/2011/05/03/Fort_Wayne_british_monarchy/
364,good,answers.ask.com/Entertainment/Music/who_killed_mac_dre
365,bad,patrickhickey.eu/concertina-free-short-skits-scripts-in-hindi-for-independence-day/
366,bad,brahaemy.ro/xmlrpc/h/hero/us-mg5.mail.yahoo.com/hellion.php?email=
367,good,anarchopragmatisme.wordpress.com/2011/04/28/jack-layton-and-his-ndp-are-friends-with-a-radical-group-of-separatist-communist-scumbags/
368,bad,suamaykhau.com/index.html.php?id=bHVjeS5kaW5pcm9AYXJpc3RvY3JhdC1pbmMuY29tDQ==
369,bad,fed.com.tw/logon.htm
370,bad,stephanieshimmys.com/Documents/Documents/Documents/
371,good,advertisingtoronto.com/
372,good,beyondvictoriana.com/2011/09/07/quaint-30-the-werwolves-by-honore-beaugrand/
373,bad,gustavonoriega.com/wp-includes/ID3/pots/file/ba60d94b3fa046abfecbf2e7e77d24e3
374,good,answers.yahoo.com/question/index?qid=20061012084006AAaG4Rv
375,good,aconservativeteacher.blogspot.com/2011/02/black-history-month-post-james-earl.html
