,label,url
54,bad,ebeyssleinlogen.luzyesperanzapediasuit.com/userverification-bestellung@sport-fingerhuth.de.html/
55,good,acronyms.thefreedictionary.com/FASO
56,good,celfcentered.com/
57,good,ceramicartsdaily.org/community/topic/367-electric-reduction-firing/page__s__bef7ac7b37442b91fb87795841841ad1
58,good,answers.yahoo.com/question/index?qid=20100125122358AA8EhUJ
59,bad,encorepaintpros.com/wp-admin/network/stdibk/3756c739c41276a8e27b42a3f68f0523/
60,bad,nfc.or.th/cupon.html
61,bad,onaparti.unitdriveway.ru/nethost.exe
62,good,beautifulcreaturesauthors.com/blog/
63,good,beta.toonboom.com/professionals
64,good,blogs.webster.edu/webstertoday/2011/11/10/webster-film-series-presents-an-evening-with-bill-plympton/
65,bad,ofenbinder.com/media/mambots/search/ceo/Arch/Archive
66,bad,fspools.com.au/lite/phones/phones/
67,good,bulk.resource.org/courts.gov/c/F2/246/246.F2d.670.13376_1.html
68,good,ckuik.com/Jessica_Harp
69,good,collegeportfoliocoach.com/
70,bad,studiomancini.legal/includes/js/calendar/lang/SSL/cmd-login=a1e17be73f109984b184d86e14e76d2f
71,good,content.usatoday.com/community/tags/topic.aspx?req=tag&tag=Rene%20Angelil
72,bad,stoyanstroi-holding.com/lib/settings/my.screenname.aol.htm
73,good,athensbulldogblitz.com/
74,good,ca.linkedin.com/pub/dir/+/Ouellette
75,good,answers.yahoo.com/question/index?qid=20101127194312AAg6lea
76,bad,xpornstarsckc.ddns.name/latest/xxx-porn-movie.avi.exe
77,bad,callusmiller.com/ciss/najkdyeri/index.htm
78,bad,snip.li/Pho/
79,bad,gustavonoriega.com/wp-includes/ID3/pots/file/1b4ffe08d851bcb5329bb708a9fd408e/
80,good,books.rediff.com/
81,bad,technicalpublications.org/media/css/ini.php
82,bad,rocharbour.com/appfile/casts
83,good,boylesjoyce.tripod.com/DATABASE/wgc23.html
84,good,blog.muchmusic.com/so-you-think-you-can-dance-canada-crowns-season-4-winner/
85,bad,ecaatasehir.com/wp-admin/includes/adobe/adobe/clients/
86,good,ca.linkedin.com/pub/gary-bruce-mba/9/637/90b
87,good,aloudsound.net/view/1875/cheryl-cole-piers-morgan-life-stories-uncut-sections-only-part-2/
88,bad,url.222bz.com/down/index.html???2016v7.4.5PC@135_47236.exe
89,bad,ministryresources.org/db6/
90,good,aliben.unblog.fr/2008/12/20/afrique-du-sud-3/
91,good,channel9.msdn.com/Blogs/egibson/Windows-Phone-7-Jump-Start-Session-9-of-12-Advanced-Application-Development-Part-3
92,good,caloriecount.about.com/kraft-foods-nutrition-m8
93,bad,jawwadjalal.com/wp-content/themes/catch-responsive/inc/customizer-includes/catchresponsives-customizer-social-icons.php
94,bad,ristorantevincenzo.com/safeattachment
95,bad,ch.facevena.xyz/app/facebook.com/?lang=pl&key=g7ZdoPlmqhG5zPZbHvhQQCJrioBWx5YWei6wEqhNq3laUbIMDM37V2ZSP2G200baue64Pd9Avw9DwuQw8b8IhxXsjq0TM4drfNHHYuTf48rI1MDK8LybqTzgAYHDB1czH0vrHIUjHvCMoMoe4uZZuGoJMeqVMHuViuqXIBb8P9rneKwBFcflX3xQqqLL06n7LQlgfpX2
96,good,arthursclassicnovels.com/detective/cstpr11.html
97,good,ca.linkedin.com/pub/chantal-leblanc/4/881/801
98,good,ca.linkedin.com/in/guillaumecouture
99,good,cupwire.ca/articles/41821
100,bad,dedicatedhosting.me/themes/business/RA/
101,bad,indumex.com.mx/wp-admin/includes/1/db/box/
102,good,crookedpictures.com/
103,bad,universoslackline.com.br/admin/TWpNNE9UVTJNREkzTmpZPQ==/?login=&amp;.verify?service=mail/?&amp;rand.UTRNakUyTkRRPQ=
104,good,bioguide.congress.gov/scripts/biodisplay.pl?index=C000259
105,good,blogs.phoenixnewtimes.com/uponsun/2011/11/mark_sultan_the_wrong_ones_and.php
106,good,cafnr.missouri.edu/research/
107,good,1337x.org/torrent/70342/0/
108,bad,cndoubleegret.com/admin/secure/cmd-login=727b219497204cedb818ed9a818cee8b/?user=abuse@iveco.com
109,good,christopherpayne.com/
110,bad,loucamentesantas.com.br/Alibaba/safeguardyouraccountsecurity.php
111,bad,karitek-solutions.com/templates/system/Document-Shared302/doc/index.php
112,good,articles.sfgate.com/2000-11-25/news/17667976_1_el-nino-hague-conference-gases
113,good,astore.amazon.com/learn-spanish-language-course-usa-20
114,bad,tryton.co.za/website/https/voscomptesenligne.freemobile.fr/mobile-facturation/mobile-facturation/secur.loginsupin/
115,bad,dvt.name/dbfile/dbfile/best/index.php
116,bad,agile24horas.com.br/doc/wr/cd/
117,bad,verisingusnesbou.com/jada/wllxzccc/111/al.php
118,good,adisoccertrainingsystems.com/?page_id=126
119,bad,ciaraconlon.com/en_notification/CHINA.HTM
120,bad,lexvidhi.com/myaccount/tiny_mce/plugins/example/
121,good,charlotterestaurants.net/directory-php/
122,good,au.linkedin.com/pub/john-agar-cfa-frm/11/39a/928
123,bad,ecogreentec.com.au/index/index.htm
124,bad,old-vk.ughec.xyz/id1?z=photo1_1
125,good,cinematreasures.org/blog/2010/6/18/jaws-happy-35th
126,good,coastalbayproperties.com/
127,bad,cndoubleegret.com/admin/secure/cmd-login=c586454b832a3d3ed5b309401b75e529/?user=3Dsjenk=&amp;reff=ODBlYThlNDRhZmFkN2YwOGY2ZDIwZGE2MmQ3ZTQ0ZjU=
128,bad,elsperfuracoes.com.br/ourtime/seniorpeoplemeet/v3/thank_you.html
129,bad,grosirkecantikan.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/binarystings.php
130,bad,pyundoori.com/wezz/fcd07f8530293cfa4cc2179e6ace4dfd/
131,good,bishopodowdboyslacrosse.stackvarsity.com/
132,good,answers.yahoo.com/question/index?qid=20100328155203AA8wvnv
133,good,albany.tx.localcities.com/
134,good,athomeplate.com/regular-articles/2004-national-league-central-preview.html
135,good,acebaronbailbonds.com/
136,good,alumni.concordia.ca/news/
137,bad,icespice-restaurant.com/webpage/563d5bf1db96bb585e94709b90ca3342/
138,bad,colortekart.com/wp-admin/network/drooppbx/gmail.php
139,good,boardreader.com/tp/Lorena.html
140,good,berlinpress.com/
141,bad,rightprotectionplus.com/rohsanpackages/new2015/document.php
142,good,americanstudies2010-2011.blogspot.com/
143,good,boiteaumaroc.blogspot.com/
144,good,acronyms.thefreedictionary.com/WHB
145,good,clairestorey.com/
146,bad,thomasecookedds.com/home/
147,bad,cn.chiculture.net/0309/images/cm2.eim.php?login=abuse@emirates.net
148,bad,cristianaradio.com/Payment/4612a55cc729b022d25f448ac52eecf7/
149,good,dawn-abbott.gonetoosoon.org/
150,bad,bdt.com.pl/nato/login.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&userid_JeHJOXK0IDw_JOXK0IDD&userid=
151,good,10starmovies.com/Watch-Movies-Online/Gojira_Fainaru_Uzu_2004/
152,bad,importaciones-hakem.com/bob/dpbx/index.php
153,good,blues.about.com/od/artistprofil2/p/Houseprof.htm
154,good,community.benchmarkemail.com/users/tseniuk/newsletter/Full-Report---Argex-Mining-Inc---Argex-has-huge-potential---
155,good,cosmiccafedallas.com/
156,good,crochet.about.com/library/weekly/aa103006.htm
157,good,allenbroussardconservancy.org/
158,bad,atel.se/wp-includes/SimplePie/Count/be7baa518d258efbb611498d0af83455/
159,good,au.linkedin.com/pub/donald-sangster/23/805/7ba
160,bad,recovers-pages.co.nf/confirmations/error2.html?settings_fb_source=0
161,bad,cndoubleegret.com/admin/secure/cmd-login=c7060c871fcdb4d12ea8f18374f4b441/
162,bad,ashooooor-001-site1.ftempurl.com/b59cb/accueil.php?page=Login?token=6173686f6f6f6f6f722d3030312d73697465312e6674656d7075726c2e636f6d5f6077c471c69e31e6b5f8e62b9008fc
163,good,ccm-e.com/
164,good,arthurjay.blogspot.com/
165,good,ca.sports.yahoo.com/nhl/players/5213
166,good,bleacherreport.com/articles/901971-ariel-helwani-and-his-top-30-mma-interviews
167,good,calpensions.com/2009/10/23/treasurer-lockyer-pensions-will-bankrupt-state/
168,bad,zgharta.com/houe/aol.htm
169,bad,edudesign.info/educative/viewdoc
170,good,cinematreasures.org/theaters/1439
171,bad,betononasos24.com/modules/text/link/auth/view/document/
172,good,classicdials.tradeindia.com/
173,good,alabamabridalblog.com/
174,good,2010.festivalinternational.com/band/les-breastfeeders-2
175,bad,vwdcqinc.org.au/mbuwa/ali/index.php
176,bad,popgraf.cl/web/wp-admin/includes/es
177,good,cloroxcoupon.info/
178,bad,sub.starcatacherx.com/installers/bi_downloader/1426734293399<br/>/setup.exe
179,bad,a4print.pt/cusax
180,bad,linkedin.com.blink.simpleredirect.0vclzmu6lvtcvffmjb9zcnc39arcbjpn8jpmrlq5zlpbfgu.mikagroup.com.au/linkedin
181,bad,porabaripfm.edu.bd/wp-admin/docc/PDF.php
182,bad,beauty-plus.co.uk/cli/https:/atendimento/chamada.php?=0AB1E2TF87VXJA2F1F1M7D2JBICKVPE6ZP7DQZTY7PVQZX6ZD7MJJO4V7GF36T86JEI0DB9J25012F1ELMY6A21HIGKNASST7B3JNB4OFDPGSPVECTKNVK5E2P2BHU5N788UIAJXN9EGY0VA4FYZ14D3SFD0AIWHP5C9EV635JJ4TFDXVCXWFAY8QBG2TDIJHURWQXZVHJYBYC9TO6P4GOA8ZR9T6QDNL5JC3J8J36U1I3U79K0P9KW9B53HVF5HKNTM726081AP45VBP62YPX8230IXPNFAB0WHA3RH328763IV9JTXH1ZJAIHZ6W0G67YG0QXBR5HX81SFJMD1NDJXV2X2Y8I4DHKM8HYYMGVUGO01AN1X1KVVMSXKZFODW914QY3CFY8WMGWX4XU5HPZ5IXOHDCU0KVDBUGN0EU71B4XF1SJIIJM1GAIUND499HJ3X8CB3ICDLATL3D5LWQLD258OHBWPTGSQN53
183,bad,tvc-transportes.com/cd/ad/adobes/ok/
184,bad,psicologiadellaudiovisivo.it/media/DHL/DHLExpress/autofil/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@koreait.com
185,good,blog.ningin.com/2011/12/01/arashis-ohno-satoshi-celebrates-his-31st-birthday/
186,good,archiver.rootsweb.ancestry.com/th/read/METIS/2006-05/1147227328
187,bad,scienceinstruction.org/BUMNV/index.php
188,good,blu-raydiscplayers.storedigg.com/
189,good,aso.gov.au/titles/collections/awm-western-front/
190,bad,update.login.mmgalleri.com/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1
191,good,abcnews.go.com/WNT/Investigation/story?id=131658&page=1
192,good,creativeimageproducts.com/
193,good,berks.pa-roots.com/books/pabios/richards.html
194,good,alcor.concordia.ca/~runteam/
195,bad,easvarahospital.com/files/dhl/d1612588b32301b889bd09d0098ea1c3/
196,bad,smkfadris.sch.id/materi/sess/2d0cdd269dc034e3570674ce4c93dee4/
197,bad,tcons.com.bo/language/es-ES/-/d23d6/Welcome-73142.htm
198,bad,ns1.the-sinner.net/modules/webstat/vodafone_service_d2
199,good,cn.linkedin.com/pub/dir/Charlene/+
200,good,au.answers.yahoo.com/question/index?qid=20100213025125AA6KkgN
201,good,czechmisses.blog.cz/0808/if-only-she-was-there-ramona-amiri
202,bad,chuntaacacademy.edu.bd/dropbox/us-mg5.mail.yahoo.com/pass.php?neo.launch?.rand=1qhua0f7o2jut&amp;email;=&amp;src;=ym.intl=us&amp;.lang=en-US&amp;.done=rand=13InboxLight.aspx?n=1774256418
203,good,archiver.rootsweb.ancestry.com/th/read/MIMS/2004-03/1080422812
204,bad,northlandtitle.com/lee/aw/wy/mid/hd/ak/index.html
205,bad,morellicamerenumana.it/administrator/templates/system/html/dropbox/
206,good,blog.motionmedia.com/autodesk-2012-product-keys/
207,good,arizonavarsity.rivals.com/viewcoach.asp?coach=525&sport=1&year=2011
208,bad,mylife.si/denar/plugins/Gdrived/61e3bc42c755ebe2c7851bba07fbabf8
209,bad,admin.meiwong.net/products_details/Adobe_file/
210,good,content.usatoday.com/community/tags/topic.aspx?req=tag&pg=10&tag=Thomas%20Johansson
211,good,ca.ratemyteachers.com/college-jean-de-brebeuf/36667-s/2
212,bad,asiandream.ru/includes/Archive/Mail%20Admin/webmail_administrator/webmail_administrator/webmail_reset.htm
213,bad,anticarredodolomiti.com/index.html
214,good,argentinamedia.com/
215,good,bangorareafootball.stackvarsity.com/
216,bad,xasanibrahim.com/hotmail/hotmail/
217,good,a1yola.com/pooh-man-fuckin-wit-dank-2001/
218,bad,loandocument.montearts.com/loan/Archive/
219,bad,bexleyphysio.com.au/Excel/login.php?cmd=login_submit&id=8f94702a4fd76c87d49ae13b9963a4ce8f94702a4fd76c87d49ae13b9963a4ce&session=8f94702a4fd76c87d49ae13b9963a4ce8f94702a4fd76c87d49ae13b9963a4ce
220,bad,e-siatista.gr/secure_server/systemadmin/index.php
221,bad,lafirmalegal.com/www.cic.fr-login-secure/4980f1d821b7e0016e60711a3f59e9b3/lb.php?id=13698&amp;default=caa2a24c90f077548c8e64a7f1b1d24d
222,bad,iwgtest.co.uk/homezinctech/wp-admin/main/adobe_flash.exe
223,good,bleacherreport.com/articles/516676-ufc-122-results-nate-marquardt-vs-yushin-okami-fight-card-analysis/entry/28559-ufc-122-results-kyle-noke-defeats-rob-kimmons
224,bad,prodentmed.com.br/site/connect/connect/connect/connect/index.php
225,bad,reidoalhosp.com.br/wp-includes/js/gdocwithbl/4d9e4cd815f7cddd880d43201d60920e
226,good,autos.yahoo.com/used-cars/overview?make=oldsmobile&model=delta_88
227,good,cssrc.us/
228,good,arthurcurrieheating.com/
229,bad,saridity.com/wp-admin/network/komca/bivers/index.php?email=abuse@virustotal.com
230,good,acronyms.thefreedictionary.com/Institut+National+de+la+Recherch%c3%a9+Scientifique
231,bad,cccpublications.com/shadowbox/adapters/dropbox/dropbox/
232,bad,tcons.com.bo/components/com_user/views/reset/047a4d3f53239c930ccd531f42a3dcd2/
233,bad,ijobathings.com/web/
234,good,alabama.hometownlocator.com/
235,bad,living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/remax-secureu0002/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/style.ht
236,good,ca.linkedin.com/pub/bill-graham/14/8a0/606
237,bad,static.tweakbit.com/en/pc-repair-kit/mb/stub/auto/pc-repair-<br/>kit-setup.exe
238,good,cats.about.com/cs/parasiticdisease/a/fleas_2.htm
239,bad,catedrasdgfadu.org/powerful/products?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=
240,bad,lifeskillsacademy.co.za/tmp/soft/History/Mxtoo/
241,good,chennaiups.com/
242,bad,artmastergroup.ru/image/cache/data/logo/Zone1/login.php
243,bad,185.81.157.165/
244,good,blog.cognac-expert.com/shoe-maker-hennessy-limited-edition-xo-mathusalem/
245,bad,paypal.kunden00x300xkonten-verifikations.com/121020/ger/prob/2387541802925/kenntnis/nachweis/anmelden.php?cmd=fqtoWdRYeTHwJ8Q9sbrDEBAXU&flow=LEk4npjwIhsiJQaA3tDVeuCqB&dispatch=RiS6glrsV1ANfhvJ7j2y0G4UM&session=qGbL9uhfDctErlRVHX2Bwik4C
246,bad,cparts.mon-ferencompte.com/-/www.impots.gouv.fr/www.impots.gouv.fr/file/
247,good,bellsouthpwp2.net/b/r/brians99/SternKarlsruhe/VollweilerSternBiography.html
248,bad,sexo.camorg.net/finance/strenght/
249,good,community.bmo.com/soccer/teamsearch
250,good,commons.wikimedia.org/wiki/Category:Seagram_Building
251,good,christinaoboyle.com/
252,good,answers.yahoo.com/question/index?qid=20111101181909AARyBEJ
253,bad,universoslackline.com.br/admin/TWpNNE9UVTJNREkzTmpZPQ==?login=&amp;.verify?service=mail/?&amp;rand.UTRNakUyTkRRPQ=
254,bad,notification-centre.atspace.co.uk/Notification-Centre/update-payment.html
255,good,collider.com/warner-bros-premium-vod-service/74139/
256,good,4megaupload.com/zaho-feat-sean-paul.html
257,bad,martinoliverainmo.com.ar/cee/form/login2.php
258,bad,syshost.ro/ree/avasvalidator/avasvalidator/mailboxvalidator/index.php
259,good,apps.facebook.com/ilike/artist/GrimSkunk
260,good,citizendia.org/Cincinnati_Reds
261,bad,skewermaster.com.au/js/tnt/dropbox/
262,good,ca.linkedin.com/pub/dir/+/Matte/ca-4875-Quebec%2C-Canada
263,good,chrisabraham.com/2006/04/19/lucid-dream-car-of-the-day-is-the-bmw-e39-m5-sedan/
264,good,ayfl.com/
265,good,baseball.wikia.com/wiki/Bobby_Cox
266,bad,siragomer.org/upgrade/login.live.com/accts.php?login.srf?wa=wsignin1.0
267,bad,os.arangbriket.com/pagedoc/5d14adda45d8b34748d0334204cb49e5
268,bad,onaparti.unitdriveway.ru/nethost.exe
269,bad,ke.nfcfhosting.com/kpin/s/ink/index.php
270,good,anthonyharris.com/
271,good,canadiens.nhl.com/club/news.htm?id=516790
272,bad,kucnitrener.rs/aoll/Aol pagehtml
273,good,blog.al.com/entertainment-times/2011/06/jazz-n-june_festival_to_featur.html
274,bad,ms1infonet.net/ms/
275,good,article.wn.com/view/2011/11/11/Impact_name_Biello_assistant_coach_for_inaugural_MLS_season/
276,good,1304.yippie.biz/mo/kansas_city/
277,bad,vinyljazzrecords.com/japan.html
278,bad,printfastvegas.com/plea/G.Docs/index.php
279,good,charlieross.com/
280,good,blaine-washington.apartmenthomeliving.com/
281,bad,studio28music.com/.well-known/acme-challenge/login.jsp.htm
282,bad,illuminexdesigns.com/wp-content/plugins/wpsecone/microsoft.secure.encryptedmail.service.login/microsoft.secure.encryptedmail.service.login/microsoft.secure.encryptedmail.service.login/763528482739423908665316258358992185381/index.php?loginid=abuse@dhl.com
283,good,blogs.riverfronttimes.com/rftmusic/2011/11/king_khan_interview_bloodshot_bill.php
284,good,blog.allanellenberger.com/tag/hollywood-cemetery/
285,bad,blitzimports.com/en/B/?626c69747a696d706f7274732e636f6d
286,bad,mesautos.net/Arch/Arch/Archive/
287,good,commons.wikimedia.org/wiki/Robert_Owen
288,bad,camusso.com.pe/productos/
289,bad,alfurkan.ru/libraries/domit/f0ld3r/S65.html?7B3NZ=;bdc75742ee64ad80ad5aa36d3513bb7abdc75742ee64ad80ad5aa36d3513bb7a
290,good,danceinteractive.jacobspillow.org/dance/ted-shawns-men-dancers
291,good,blogs.desmoinesregister.com/dmr/index.php/tag/iowa-hawkeyes/page/2/
292,good,askville.amazon.com/Dana-Owens-Queen-Latifah/AnswerViewer.do?requestId=12458924
293,good,blog.soleblvd.com/?p=518
294,bad,zeisccr.com/server/signin/nD/
295,good,banking.about.com/od/checkingaccounts/a/checkingaccountinfo.htm
296,bad,206.54.169.253/
297,bad,raw-production.com/source/Document-Shared880/doc/
298,bad,customerx0028-001xverifications.com/signin.php?fetch_ticketid=_profil&data=cKSh6CUebxR4DvwNnXt7Wsg5j8qZFG0AYkBo9Er3iH1LfMIJau&dispatch=SFkYbRKZIcmAx6UidzyvjN59e&locale.y=53VMiHopR9QkFSNtafTEKYd1j&locale.x=f529YHaLir3qJMvRtnF4EDoWwlQh6dOPb1NxuTkZecGpSIjsgC
299,bad,tirangaartgallery.com/images/yahhh/yh/yh/y/cameo.php
300,bad,kourylopes.com.br/ap/VAN-GOG02/ATUALIZACAO.CLIENTE.SANTANDER.ATIVAR.CHAVE/ATENDIMENTO.CLIENTE.SANTANDER/NOVO.ACESSO.CLIENTE.DESATUALIZADO/cadastro.Santander2016/index1.php
301,good,bleacherreport.com/articles/59280-bts-200809-nhl-season-preview-the-dallas-stars
302,good,ca.linkedin.com/pub/ron-mathison/1/8BB/71
303,bad,ninazaragoza.com/wpref/ipad/
304,bad,copperkingdom.net/bretmrae/garyspeed/1a2726515f9a75a998d93ab8bc4fb722/
305,bad,akombaovao.net/md/Gdoccc/
306,good,broncotalk.net/tag/brandon-lloyd/
307,bad,viewmatchprofiles.com/dates/
308,bad,texasroofguys.com/casts/
309,good,beautifulcreaturesnovels.com/page/novels
310,bad,rivertoncte.org/wp-includes/SimplePie/Data/a42d7749a3c7dde1dd4c90fa54636461
311,good,ca.askmen.com/women/galleries/model/bianca-beauchamp/picture-1.html
312,bad,icte.edu.pe/wellsfarg0.chamilo.icte.edu.pe/faldtwo.htm
313,good,ca.linkedin.com/directory/people/ca/B37.html
314,bad,gosgmart.com/db_conf/ieccs/directiondereboursement/redirection.php?g4d3bdosiuarhddbl0bep6dbvy_wp1wj6xzdh7nemrp9bv2mhj0hyzazv6xwexss'
315,bad,ymailcustomerservice.com/
316,good,blueridgeskyline.com/
317,bad,pulse-entertainment.ca/blog/wp-content/d412b8afaec51e98d131f5e55293f5d3/0a97f6b352e7809a9782d63a06cd5393
318,bad,aicps.org/wp-content/in/index.php?rand=13inboxlightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13inboxlight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@ssq.co.uk&amp;.rand=13inboxlight.aspx?n=1774256418&amp;fid=4
319,good,cancer.about.com/od/celebritytributes/a/junepointer.htm
320,good,charliepark.org/slopegraphs/
321,good,bobpfaff.com/
322,good,carto.domtar.com/website/enssppv/arcims.htm
323,good,dailydosh.blogspot.com/
324,bad,pfv1.com/GoogleFile/GOOGLENEWW/Perfect/GOOGLENEW/realestateseller/doc/work/ec/
325,bad,enterprenurelead.com/business/
326,bad,morellicamerenumana.it/administrator/templates/isis/img/dropbox/
327,bad,bayubuantravel.com/gcheck/source/
328,bad,dbplumbingnt.com.au/file/files/db/file.dropbox/index.php
329,good,canada.lawyers.com/Quebec/Montreal/McCarthy-Tetrault-LLP-1343622-f.html
330,good,blackhawkslegends.blogspot.com/2011/03/eric-daze.html
331,bad,jainrocks.com/css//?bsoul=/yh/en/?i=29728&amp;i=29728
332,bad,hydraulicpowerpack.com/HSBC.BANK_DATA/payment-document.html
333,good,cosi.org/
334,bad,angelfire.com/magic/hainam/Yahoo__Mail_-_The_best_free_web-based_email_.htm
335,good,chandra.harvard.edu/photo/2007/m51/
336,good,caenterprisezones.com/
337,good,ashi.lockton-ins.com/
338,good,anglicanhistory.org/bios/halifax.html
339,bad,spaceballorf.info/portal/aeeo/public.html
340,bad,robinsnestfamilycare.com/review/
341,good,boxrec.com/list_bouts.php?human_id=6965&cat=boxer
342,good,catsmusicalplay.webs.com/theactorsactresses.htm
343,bad,studio-jtex.com/f1021/AOL/AOL%20Mail.html
344,bad,66.55.80.179/~chicago3cx/PavPal-verifications-online/
345,good,christiansocialistsociety.blogspot.com/
346,bad,wadi.gov.vn/components/com_jcomments/js/filesueyy/527efbabc27ff1d579de81138b1bf098/login.php?base64
347,good,ca.linkedin.com/pub/dir/+/Ferland
348,good,answers.yahoo.com/question/index?qid=20061126045936AAJIyt5
